//ODV Spreadsheet file : /media/irdcampagnes/PIRATA/PIRATA-FR28/data-processing/CHIMIE/PIRATAFR28_CHIMIE_odv.txt
//Data treated : 2024-02-19T14:10:47
//<InstrumentType>Chemical bottle analysis</InstrumentType>
//<Source>/media/irdcampagnes/PIRATA/PIRATA-FR28/data-processing/CHIMIE/PIRATAFR28_CHIMIE.xlsx</Sources>
//<DataType>Bottles</DataType>
//<Creator>Pierre.Rousselot@ird.fr</Creator>
//
Cruise	Station	Type	yyyy-mm-ddThh:mm:ss	Longitude [degrees_east]	Latitude [degrees_north]	Bot. Depth [m]	DEPTH [m]	Bottle nb	PSAL [Psu]	DOX1 [ml/l]	DOX2 [micromole/kg]	NTIW [micromole/kg]	NTAW+NTIW [micromole/kg]	NTAW [micromole/kg]	PHOW [micromole/kg]	SLCW [micromole/kg]	CHC3 [microgramme/l]	CHCZ [microgramme/l]	PERP [microgramme/l]	BFUP [microgramme/l]	FUCP [microgramme/l]	NEXW [microgramme/l]	PXAP [microgramme/l]	VIOW [microgramme/l]	HFUP [microgramme/l]	DXAP [microgramme/l]	AXAP [microgramme/l]	TXAP [microgramme/l]	ZXAP [microgramme/l]	LUTW [microgramme/l]	CHBD [microgramme/l]	CH2P [microgramme/l]	CHLB [microgramme/l]	AACP [microgramme/l]	BBCP [microgramme/l]	PHEP [microgramme/l]	CHAD [microgramme/l]	CH1P [microgramme/l]	CPHL [microgramme/l]	PHEA [microgramme/l]	CXAP [microgramme/l]	ATXA [microgramme/l]	TEMP [°C]	PHPH [pH unit]	PHTP [°C]	ALKY [micromole/kg]
PIRATA Fr28	st025c01	B	2018-03-25T19:34:33z	 -10.000	 -7.999		 200.0	 4	35.1196	2.201	 95.77																																				
PIRATA Fr28	st025c01	B	2018-03-25T19:34:33z	 -10.000	 -7.999		 302.0	 3	34.9342	1.878	 81.71																																				
PIRATA Fr28	st025c01	B	2018-03-25T19:34:33z	 -10.000	 -7.999		 401.0	 2	34.7973	1.558	 67.76																																				
PIRATA Fr28	st025c01	B	2018-03-25T19:34:33z	 -10.000	 -7.999		 506.5	 1	34.6600	1.905	 82.85																																				
PIRATA Fr28	st026c01	B	2018-03-25T23:06:13z	 -10.001	 -7.303		   2.3	 9	36.6185	4.603	200.74																																				
PIRATA Fr28	st026c01	B	2018-03-25T23:06:13z	 -10.001	 -7.303		  20.0	 8	36.6181	4.601	200.66																																				
PIRATA Fr28	st026c01	B	2018-03-25T23:06:13z	 -10.001	 -7.303		  50.2	 7	36.1630	4.575	199.33																																				
PIRATA Fr28	st026c01	B	2018-03-25T23:06:13z	 -10.001	 -7.303		 101.7	 6	35.4513	1.958	 85.21																																				
PIRATA Fr28	st026c01	B	2018-03-25T23:06:13z	 -10.001	 -7.303		 201.5	 5	35.0827	2.108	 91.71																																				
PIRATA Fr28	st026c01	B	2018-03-25T23:06:13z	 -10.001	 -7.303		 303.6	 4	34.9182	1.910	 83.09																																				
PIRATA Fr28	st026c01	B	2018-03-25T23:06:13z	 -10.001	 -7.303		 303.3	 3	34.9179	1.913	 83.24																																				
PIRATA Fr28	st026c01	B	2018-03-25T23:06:13z	 -10.001	 -7.303		 403.3	 2	34.8167	1.503	 65.36																																				
PIRATA Fr28	st026c01	B	2018-03-25T23:06:13z	 -10.001	 -7.303		 504.2	 1	34.7086	1.743	 75.80																																				
PIRATA Fr28	st027c01	B	2018-03-26T02:46:14z	 -10.000	 -6.999		   2.3	11	36.5923	4.577	199.61	 0.02	  0.050	0.030	  0.16	 1.07																															
PIRATA Fr28	st027c01	B	2018-03-26T02:46:14z	 -10.000	 -6.999		  20.0	10	36.5912	4.584	199.92	 0.01	  0.040	0.030	  0.15	 1.05																															
PIRATA Fr28	st027c01	B	2018-03-26T02:46:14z	 -10.000	 -6.999		  40.1	 9	36.5906	4.583	199.84	 0.01	  0.020	0.010	  0.14	 1.08																															
PIRATA Fr28	st027c01	B	2018-03-26T02:46:14z	 -10.000	 -6.999		  60.3	 8	36.2069	4.881	212.70	 0.02	  0.710	0.690	  0.24	 1.76																															
PIRATA Fr28	st027c01	B	2018-03-26T02:46:14z	 -10.000	 -6.999		  80.5	 7	35.8347	2.797	121.78	 0.33	 15.200	14.800	  1.01	 4.50																															
PIRATA Fr28	st027c01	B	2018-03-26T02:46:14z	 -10.000	 -6.999		 100.4	 6	35.6561	2.187	 95.22	 0.43	 20.100	19.700	  1.29	 5.99																															
PIRATA Fr28	st027c01	B	2018-03-26T02:46:14z	 -10.000	 -6.999		 100.4	 5	35.6564	2.179	 94.85																																				
PIRATA Fr28	st027c01	B	2018-03-26T02:46:14z	 -10.000	 -6.999		 201.0	 4	35.1173	1.982	 86.26																																				
PIRATA Fr28	st027c01	B	2018-03-26T02:46:14z	 -10.000	 -6.999		 302.0	 3	34.9291	1.958	 85.20																																				
PIRATA Fr28	st027c01	B	2018-03-26T02:46:14z	 -10.000	 -6.999		 403.0	 2	34.8184	1.521	 66.17																																				
PIRATA Fr28	st027c01	B	2018-03-26T02:46:14z	 -10.000	 -6.999		 504.5	 1	34.7036	1.609	 69.97																																				
PIRATA Fr28	st028c01	B	2018-03-26T06:18:51z	  -9.999	 -6.500		   3.0	 9	36.5804	4.573	199.45																																				
PIRATA Fr28	st028c01	B	2018-03-26T06:18:51z	  -9.999	 -6.500		  20.0	 8	36.5797	4.577	199.62																																				
PIRATA Fr28	st028c01	B	2018-03-26T06:18:51z	  -9.999	 -6.500		  51.0	 7	36.5344	4.659	203.15																																				
PIRATA Fr28	st028c01	B	2018-03-26T06:18:51z	  -9.999	 -6.500		 100.0	 6	35.6121	2.031	 88.41																																				
PIRATA Fr28	st028c01	B	2018-03-26T06:18:51z	  -9.999	 -6.500		 202.0	 5	35.0919	2.153	 93.67																																				
PIRATA Fr28	st028c01	B	2018-03-26T06:18:51z	  -9.999	 -6.500		 202.0	 4	35.0919	2.157	 93.88																																				
PIRATA Fr28	st028c01	B	2018-03-26T06:18:51z	  -9.999	 -6.500		 304.0	 3	34.9056	1.707	 74.26																																				
PIRATA Fr28	st028c01	B	2018-03-26T06:18:51z	  -9.999	 -6.500		 401.0	 2	34.7692	1.548	 67.34																																				
PIRATA Fr28	st028c01	B	2018-03-26T06:18:51z	  -9.999	 -6.500		 503.0	 1	34.6669	1.688	 73.40																																				
PIRATA Fr28	st029c01	B	2018-03-26T17:28:40z	 -10.006	 -6.004		   3.0	11	36.4103	4.558	198.84	 0.02	  0.020	0.000	  0.12	 0.95	0.0016	0.0045		0.0074	0.0059			0.0013	0.0171	0.0046			0.0729		0.0402	0.0419		0.0087			0.0036	0.0096									
PIRATA Fr28	st029c01	B	2018-03-26T17:28:40z	 -10.006	 -6.004		  20.0	10	36.3960	4.578	199.72	 0.01	  0.030	0.020	  0.11	 0.91	0.0016	0.0048		0.0075	0.0059			0.0013	0.0192	0.0040			0.0734		0.0039	0.0104		0.0094			0.0373	0.0460									
PIRATA Fr28	st029c01	B	2018-03-26T17:28:40z	 -10.006	 -6.004		  41.0	 9	36.3920	4.745	206.95	 0.01	  0.060	0.050	  0.12	 1.04	0.0073	0.0125	0.0025	0.0123	0.0075			0.0014	0.0405	0.0052			0.1089		0.0073	0.0155		0.0163			0.0747	0.0825									
PIRATA Fr28	st029c01	B	2018-03-26T17:28:40z	 -10.006	 -6.004		  60.0	 8	36.1097	4.172	181.80	 0.13	  4.360	4.230	  0.42	 2.40	0.0444	0.0641	0.0066	0.0809	0.0216	0.0087		0.0042	0.1442	0.0080	0.0028		0.1276		0.0199	0.1464		0.0398			0.1470	0.3246		0.0040							
PIRATA Fr28	st029c01	B	2018-03-26T17:28:40z	 -10.006	 -6.004		  80.0	 7	35.7648	2.604	113.42	 0.30	 17.000	16.700	  1.06	 5.12																															
PIRATA Fr28	st029c01	B	2018-03-26T17:28:40z	 -10.006	 -6.004		  80.0	 6	35.7467	2.551	111.11						0.0461	0.0424	0.0021	0.0870	0.0225	0.0034	0.0046		0.0795	0.0046	0.0014		0.0396		0.1053	0.0779		0.0375			0.0924	0.2257		0.0037							
PIRATA Fr28	st029c01	B	2018-03-26T17:28:40z	 -10.006	 -6.004		 100.0	 5	35.5190	2.093	 91.14	 0.09	 22.100	22.100	  1.35	 6.98	0.0262	0.0222	0.0011	0.0537	0.0141	0.0011	0.0026		0.0446	0.0027	0.0013		0.0136		0.0718	0.0451		0.0230			0.0475	0.1251		0.0023							
PIRATA Fr28	st029c01	B	2018-03-26T17:28:40z	 -10.006	 -6.004		 201.0	 4	35.0216	2.106	 91.64																																				
PIRATA Fr28	st029c01	B	2018-03-26T17:28:40z	 -10.006	 -6.004		 302.0	 3	34.8597	1.928	 83.90																																				
PIRATA Fr28	st029c01	B	2018-03-26T17:28:40z	 -10.006	 -6.004		 402.0	 2	34.7333	1.892	 82.33																																				
PIRATA Fr28	st029c01	B	2018-03-26T17:28:40z	 -10.006	 -6.004		 504.0	 1	34.6354	2.188	 95.19																																				
PIRATA Fr28	st030c01	B	2018-03-26T21:24:39z	 -10.000	 -5.500		   2.4	 9	36.4098	4.568	199.28																																				
PIRATA Fr28	st030c01	B	2018-03-26T21:24:39z	 -10.000	 -5.500		  20.1	 8	36.4012	4.514	196.93																																				
PIRATA Fr28	st030c01	B	2018-03-26T21:24:39z	 -10.000	 -5.500		  49.9	 7	36.2299	4.546	198.11																																				
PIRATA Fr28	st030c01	B	2018-03-26T21:24:39z	 -10.000	 -5.500		 101.6	 6	35.7721	2.824	122.92																																				
PIRATA Fr28	st030c01	B	2018-03-26T21:24:39z	 -10.000	 -5.500		 101.9	 5	35.7683	2.824	122.96																																				
PIRATA Fr28	st030c01	B	2018-03-26T21:24:39z	 -10.000	 -5.500		 201.8	 4	35.0949	2.251	 97.96																																				
PIRATA Fr28	st030c01	B	2018-03-26T21:24:39z	 -10.000	 -5.500		 301.9	 3	34.8761	2.058	 89.54																																				
PIRATA Fr28	st030c01	B	2018-03-26T21:24:39z	 -10.000	 -5.500		 402.8	 2	34.7668	1.844	 80.20																																				
PIRATA Fr28	st030c01	B	2018-03-26T21:24:39z	 -10.000	 -5.500		 503.8	 1	34.6419	2.203	 95.83																																				
PIRATA Fr28	st031c01	B	2018-03-27T00:56:23z	 -10.002	 -5.001		   2.5	11	36.2587	4.520	197.22	 0.01	  0.020	0.010	  0.07	 0.85																															
PIRATA Fr28	st031c01	B	2018-03-27T00:56:23z	 -10.002	 -5.001		  20.5	10	36.2493	4.524	197.38	 0.01	  0.020	0.010	  0.08	 0.87																															
PIRATA Fr28	st031c01	B	2018-03-27T00:56:23z	 -10.002	 -5.001		  40.0	 9	36.4055	4.846	211.29	 0.01	  0.030	0.020	  0.13	 1.09																															
PIRATA Fr28	st031c01	B	2018-03-27T00:56:23z	 -10.002	 -5.001		  60.5	 8	36.0592	3.765	164.05	 0.19	  7.550	7.370	  0.66	 3.04																															
PIRATA Fr28	st031c01	B	2018-03-27T00:56:23z	 -10.002	 -5.001		  60.5	 7	36.0551	3.734	162.67																																				
PIRATA Fr28	st031c01	B	2018-03-27T00:56:23z	 -10.002	 -5.001		  81.0	 6	35.6451	2.132	 92.81	 0.19	 21.200	21.000	  1.29	 6.59																															
PIRATA Fr28	st031c01	B	2018-03-27T00:56:23z	 -10.002	 -5.001		 101.5	 5	35.5379	2.075	 90.33	 0.03	 22.400	22.400	  1.38	 7.55																															
PIRATA Fr28	st031c01	B	2018-03-27T00:56:23z	 -10.002	 -5.001		 201.0	 4	35.2624	2.405	104.67																																				
PIRATA Fr28	st031c01	B	2018-03-27T00:56:23z	 -10.002	 -5.001		 302.0	 3	35.0288	1.880	 81.78																																				
PIRATA Fr28	st031c01	B	2018-03-27T00:56:23z	 -10.002	 -5.001		 402.2	 2	34.8442	1.767	 76.87																																				
PIRATA Fr28	st031c01	B	2018-03-27T00:56:23z	 -10.002	 -5.001		 504.5	 1	34.7111	2.076	 90.29																																				
PIRATA Fr28	st032c01	B	2018-03-27T03:58:00z	 -10.001	 -4.513		   3.0	 9	35.9620	4.509	196.78																																				
PIRATA Fr28	st032c01	B	2018-03-27T03:58:00z	 -10.001	 -4.513		  20.0	 8	35.9618	4.507	196.68																																				
PIRATA Fr28	st032c01	B	2018-03-27T03:58:00z	 -10.001	 -4.513		  50.0	 7	35.7180	2.731	118.93																																				
PIRATA Fr28	st032c01	B	2018-03-27T03:58:00z	 -10.001	 -4.513		 100.0	 6	35.5098	2.250	 97.95																																				
PIRATA Fr28	st032c01	B	2018-03-27T03:58:00z	 -10.001	 -4.513		 201.0	 5	35.2814	2.092	 91.05																																				
PIRATA Fr28	st032c01	B	2018-03-27T03:58:00z	 -10.001	 -4.513		 302.0	 4	35.0726	2.089	 90.88																																				
PIRATA Fr28	st032c01	B	2018-03-27T03:58:00z	 -10.001	 -4.513		 402.0	 3	34.8888	1.577	 68.62																																				
PIRATA Fr28	st032c01	B	2018-03-27T03:58:00z	 -10.001	 -4.513		 507.0	 2	34.7272	1.916	 83.34																																				
PIRATA Fr28	st032c01	B	2018-03-27T03:58:00z	 -10.001	 -4.513		 507.0	 1	34.7274	1.913	 83.23																																				
PIRATA Fr28	st033c01	B	2018-03-27T08:10:07z	 -10.002	 -4.001		   2.1	11	35.4849	4.522	197.45	 0.02	  0.060	0.040	  0.07	 0.71	0.0049	0.0087	0.0037	0.0051	0.0044			0.0018	0.0239	0.0057			0.0548		0.0047	0.0066		0.0159			0.0647	0.0950									
PIRATA Fr28	st033c01	B	2018-03-27T08:10:07z	 -10.002	 -4.001		  20.5	10	35.4836	4.521	197.39	 0.01	  0.060	0.050	  0.06	 0.75	0.0058	0.0100	0.0038	0.0040	0.0040				0.0247	0.0054			0.0590		0.0063	0.0071		0.0180			0.0688	0.1058									
PIRATA Fr28	st033c01	B	2018-03-27T08:10:07z	 -10.002	 -4.001		  40.2	 9	35.9928	4.873	212.53																																				
PIRATA Fr28	st033c01	B	2018-03-27T08:10:07z	 -10.002	 -4.001		  40.2	 8	35.9895	4.885	213.05	 0.03	  0.210	0.190	  0.20	 1.70	0.0338	0.0445	0.0238	0.0406	0.0188				0.1123	0.0098			0.0469			0.0436			0.0187		0.0473	0.3266									
PIRATA Fr28	st033c01	B	2018-03-27T08:10:07z	 -10.002	 -4.001		  60.0	 7	35.7082	2.973	129.46	 0.26	 14.800	14.500	  1.00	 5.03	0.0562	0.0556	0.0226	0.0741	0.0350	0.0096	0.0038	0.0032	0.1164	0.0072	0.0021		0.0410		0.0383	0.1280		0.0314			0.0713	0.4056									
PIRATA Fr28	st033c01	B	2018-03-27T08:10:07z	 -10.002	 -4.001		  81.0	 6	35.5206	2.262	 98.45	 0.13	 21.100	21.000	  1.33	 7.00	0.0260	0.0218	0.0073	0.0333	0.0156	0.0022	0.0015		0.0374	0.0036	0.0015		0.0139		0.0878	0.0518		0.0279			0.0564	0.1448									
PIRATA Fr28	st033c01	B	2018-03-27T08:10:07z	 -10.002	 -4.001		 101.0	 5	35.4847	2.772	120.65	 0.04	 19.100	19.100	  1.22	 7.08	0.0200	0.0159	0.0065	0.0252	0.0110				0.0342	0.0031	0.0014		0.0049		0.0487	0.0251		0.0161			0.0285	0.0981									
PIRATA Fr28	st033c01	B	2018-03-27T08:10:07z	 -10.002	 -4.001		 201.0	 4	35.3119	2.123	 92.38																																				
PIRATA Fr28	st033c01	B	2018-03-27T08:10:07z	 -10.002	 -4.001		 301.0	 3	35.1153	2.262	 98.44																																				
PIRATA Fr28	st033c01	B	2018-03-27T08:10:07z	 -10.002	 -4.001		 404.0	 2	34.9338	1.599	 69.55																																				
PIRATA Fr28	st033c01	B	2018-03-27T08:10:07z	 -10.002	 -4.001		 505.0	 1	34.7094	1.786	 77.68																																				
PIRATA Fr28	st034c01	B	2018-03-27T11:48:21z	 -10.001	 -3.501		   2.1	 9	35.4984	4.547	198.53																																				
PIRATA Fr28	st034c01	B	2018-03-27T11:48:21z	 -10.001	 -3.501		  20.4	 8	35.4891	4.551	198.73																																				
PIRATA Fr28	st034c01	B	2018-03-27T11:48:21z	 -10.001	 -3.501		  50.3	 7	35.6628	2.391	104.12																																				
PIRATA Fr28	st034c01	B	2018-03-27T11:48:21z	 -10.001	 -3.501		 101.1	 6	35.4830	2.100	 91.41																																				
PIRATA Fr28	st034c01	B	2018-03-27T11:48:21z	 -10.001	 -3.501		 200.9	 5	35.3512	2.013	 87.64																																				
PIRATA Fr28	st034c01	B	2018-03-27T11:48:21z	 -10.001	 -3.501		 302.9	 4	35.1385	1.934	 84.17																																				
PIRATA Fr28	st034c01	B	2018-03-27T11:48:21z	 -10.001	 -3.501		 403.5	 3	34.9070	1.747	 76.03																																				
PIRATA Fr28	st034c01	B	2018-03-27T11:48:21z	 -10.001	 -3.501		 403.7	 2	34.9055	1.737	 75.59																																				
PIRATA Fr28	st034c01	B	2018-03-27T11:48:21z	 -10.001	 -3.501		 504.6	 1	34.7279	1.886	 82.05																																				
PIRATA Fr28	st035c01	B	2018-03-27T15:15:26z	 -10.002	 -3.000		   2.4	11	35.5259	4.588	200.33	 0.02	  0.050	0.030	  0.05	 0.81																															
PIRATA Fr28	st035c01	B	2018-03-27T15:15:26z	 -10.002	 -3.000		  20.5	10	35.5321	4.602	200.91	 0.06	  1.190	1.130	  0.27	 2.22																															
PIRATA Fr28	st035c01	B	2018-03-27T15:15:26z	 -10.002	 -3.000		  20.3	 9	35.5334	4.602	200.90																																				
PIRATA Fr28	st035c01	B	2018-03-27T15:15:26z	 -10.002	 -3.000		  40.4	 8	35.9289	4.714	205.51	 0.37	 18.200	17.900	  1.16	 5.72																															
PIRATA Fr28	st035c01	B	2018-03-27T15:15:26z	 -10.002	 -3.000		  60.5	 7	35.6678	2.458	107.05	 0.23	 21.000	20.800	  1.45	 6.82																															
PIRATA Fr28	st035c01	B	2018-03-27T15:15:26z	 -10.002	 -3.000		  80.5	 6	35.5612	2.221	 96.70	 0.06	 22.400	22.400	  1.39	 7.45																															
PIRATA Fr28	st035c01	B	2018-03-27T15:15:26z	 -10.002	 -3.000		 101.0	 5	35.4932	2.106	 91.70	 0.09	 22.200	22.100	  1.40	 7.51																															
PIRATA Fr28	st035c01	B	2018-03-27T15:15:26z	 -10.002	 -3.000		 201.6	 4	35.3656	2.299	100.06																																				
PIRATA Fr28	st035c01	B	2018-03-27T15:15:26z	 -10.002	 -3.000		 302.0	 3	35.1706	2.033	 88.46																																				
PIRATA Fr28	st035c01	B	2018-03-27T15:15:26z	 -10.002	 -3.000		 403.3	 2	34.9189	1.500	 65.28																																				
PIRATA Fr28	st035c01	B	2018-03-27T15:15:26z	 -10.002	 -3.000		 504.0	 1	34.6553	2.482	107.98																																				
PIRATA Fr28	st036c01	B	2018-03-27T18:44:52z	 -10.002	 -2.499		   3.0	 9	35.6282	4.585	200.16																																				
PIRATA Fr28	st036c01	B	2018-03-27T18:44:52z	 -10.002	 -2.499		  20.0	 8	35.6410	4.624	201.83																																				
PIRATA Fr28	st036c01	B	2018-03-27T18:44:52z	 -10.002	 -2.499		  51.0	 7	35.7935	3.657	159.33																																				
PIRATA Fr28	st036c01	B	2018-03-27T18:44:52z	 -10.002	 -2.499		 100.0	 6	35.5251	2.927	127.40																																				
PIRATA Fr28	st036c01	B	2018-03-27T18:44:52z	 -10.002	 -2.499		 202.0	 5	35.4234	2.732	118.88																																				
PIRATA Fr28	st036c01	B	2018-03-27T18:44:52z	 -10.002	 -2.499		 303.0	 4	35.2373	1.986	 86.44																																				
PIRATA Fr28	st036c01	B	2018-03-27T18:44:52z	 -10.002	 -2.499		 304.0	 3	35.2434	2.000	 87.02																																				
PIRATA Fr28	st036c01	B	2018-03-27T18:44:52z	 -10.002	 -2.499		 402.0	 2	34.8965	1.490	 64.84																																				
PIRATA Fr28	st036c01	B	2018-03-27T18:44:52z	 -10.002	 -2.499		 504.0	 1	34.6446	2.572	111.86																																				
PIRATA Fr28	st037c01	B	2018-03-27T23:15:44z	 -10.001	 -2.001		   2.3	11	35.7484	4.550	198.61	 0.01	  0.080	0.070	  0.07	 0.87	0.0055	0.0100	0.0073	0.0079	0.0077				0.0127	0.0058			0.0864			0.0000		0.0182			0.0549	0.0762									
PIRATA Fr28	st037c01	B	2018-03-27T23:15:44z	 -10.001	 -2.001		  10.2	10	35.7477	4.538	198.10	 0.01	  0.080	0.070	  0.06	 0.90																															
PIRATA Fr28	st037c01	B	2018-03-27T23:15:44z	 -10.001	 -2.001		  10.4	 9	35.7482	4.557	198.91						0.0052	0.0091	0.0066	0.0075	0.0072				0.0123	0.0053			0.0886		0.0032	0.0044		0.0160			0.0562	0.0713									
PIRATA Fr28	st037c01	B	2018-03-27T23:15:44z	 -10.001	 -2.001		  20.6	 8	35.7486	4.549	198.59	 0.01	  0.050	0.040	  0.07	 0.89	0.0053	0.0100	0.0062	0.0081	0.0082				0.0134	0.0055			0.0970		0.0035	0.0059		0.0174			0.0605	0.0710									
PIRATA Fr28	st037c01	B	2018-03-27T23:15:44z	 -10.001	 -2.001		  40.1	 7	35.8726	4.747	207.11	 0.01	  0.020	0.010	  0.09	 1.16	0.0205	0.0315	0.0190	0.0217	0.0132				0.0647	0.0124	0.0037		0.1395		0.0101	0.0270			0.0385		0.1205	0.2559									
PIRATA Fr28	st037c01	B	2018-03-27T23:15:44z	 -10.001	 -2.001		  60.4	 6	35.7176	2.929	127.55	 0.47	 14.400	13.900	  0.98	 4.93	0.0751	0.0792	0.0171	0.1165	0.0363	0.0211	0.0166	0.0098	0.1457	0.0143	0.0031		0.0922		0.0872	0.2531		0.0671			0.1785	0.5725									
PIRATA Fr28	st037c01	B	2018-03-27T23:15:44z	 -10.001	 -2.001		  81.5	 5	35.5434	2.884	125.55	 0.12	 18.100	18.000	  1.15	 6.58	0.0407	0.0344	0.0056	0.0696	0.0235	0.0034	0.0051	0.0022	0.0502	0.0058	0.0016		0.0251		0.0979	0.0640		0.0330			0.0721	0.2051									
PIRATA Fr28	st037c01	B	2018-03-27T23:15:44z	 -10.001	 -2.001		 101.2	 4	35.5166	2.923	127.21	 0.04	 18.100	18.100	  1.17	 6.84	0.0427	0.0362		0.0732	0.0247				0.0528	0.0061			0.0264		0.1029	0.0673		0.0347			0.0757	0.2155									
PIRATA Fr28	st037c01	B	2018-03-27T23:15:44z	 -10.001	 -2.001		 504.9	 3	34.5322	3.346	145.55																																				
PIRATA Fr28	st037c01	B	2018-03-27T23:15:44z	 -10.001	 -2.001		1210.6	 2	34.8503	4.318	187.75																																				
PIRATA Fr28	st037c01	B	2018-03-27T23:15:44z	 -10.001	 -2.001		2021.4	 1	34.9625	5.715	248.41																																				
PIRATA Fr28	st038c01	B	2018-03-28T03:47:36z	 -10.002	 -1.501		   2.2	11	35.7290	4.564	199.23																																				
PIRATA Fr28	st038c01	B	2018-03-28T03:47:36z	 -10.002	 -1.501		   2.2	10	35.7295	4.565	199.29	 0.02	  0.030	0.010	  0.06	 0.96																															
PIRATA Fr28	st038c01	B	2018-03-28T03:47:36z	 -10.002	 -1.501		  10.5	 9	35.7340	4.563	199.17	 0.02	  0.030	0.010	  0.05	 0.93																															
PIRATA Fr28	st038c01	B	2018-03-28T03:47:36z	 -10.002	 -1.501		  20.2	 8	35.7374	4.562	199.12	 0.03	  0.080	0.050	  0.06	 0.89																															
PIRATA Fr28	st038c01	B	2018-03-28T03:47:36z	 -10.002	 -1.501		  40.2	 7	35.9146	4.669	203.70	 0.03	  0.040	0.010	  0.07	 1.03																															
PIRATA Fr28	st038c01	B	2018-03-28T03:47:36z	 -10.002	 -1.501		  60.4	 6	35.7398	2.946	128.33	 0.50	 14.000	13.500	  0.93	 4.92																															
PIRATA Fr28	st038c01	B	2018-03-28T03:47:36z	 -10.002	 -1.501		  80.0	 5	35.5029	3.006	130.83	 0.05	 17.800	17.700	  1.13	 6.73																															
PIRATA Fr28	st038c01	B	2018-03-28T03:47:36z	 -10.002	 -1.501		 100.4	 4	35.4851	2.895	126.01	 0.04	 18.600	18.600	  1.19	 7.18																															
PIRATA Fr28	st038c01	B	2018-03-28T03:47:36z	 -10.002	 -1.501		 503.0	 3	34.5874	3.332	144.95																																				
PIRATA Fr28	st038c01	B	2018-03-28T03:47:36z	 -10.002	 -1.501		1210.0	 2	34.8360	4.232	183.99																																				
PIRATA Fr28	st038c01	B	2018-03-28T03:47:36z	 -10.002	 -1.501		2022.0	 1	34.9623	5.727	248.95																																				
PIRATA Fr28	st039c01	B	2018-03-28T08:17:36z	 -10.001	 -1.000		   2.0	11	35.4433	4.551	198.72	 0.01	  0.000	0.000	  0.06	 0.89	0.0023	0.0091	0.0038	0.0049	0.0082			0.0026	0.0132	0.0055			0.1043		0.0052	0.0085		0.0193			0.0900	0.0928									
PIRATA Fr28	st039c01	B	2018-03-28T08:17:36z	 -10.001	 -1.000		  10.0	10	35.4401	4.504	196.67	 0.02	  0.020	0.000	  0.06	 0.90	0.0018	0.0093	0.0047	0.0050	0.0079			0.0027	0.0136	0.0054			0.1058		0.0069	0.0081		0.0205			0.0948	0.0844									
PIRATA Fr28	st039c01	B	2018-03-28T08:17:36z	 -10.001	 -1.000		  20.0	 9	35.4836	4.522	197.46	 0.02	  0.030	0.010	  0.03	 0.90	0.0025	0.0098	0.0051	0.0058	0.0081			0.0025	0.0163	0.0050			0.1003		0.0062	0.0097		0.0215			0.0917	0.0919									
PIRATA Fr28	st039c01	B	2018-03-28T08:17:36z	 -10.001	 -1.000		  40.0	 8	36.0210	4.586	200.06	 0.02	  0.000	0.000	  0.11	 1.23	0.0273	0.0386	0.0199	0.0259	0.0179			0.0018	0.0967	0.0107	0.0032		0.1313		0.0201	0.0315		0.0503			0.1853	0.3146		0.0056							
PIRATA Fr28	st039c01	B	2018-03-28T08:17:36z	 -10.001	 -1.000		  60.0	 7	35.7112	2.730	118.88	 0.40	 16.400	16.000	  1.04	 5.50	0.0556	0.0484	0.0115	0.0769	0.0261	0.0105	0.0204	0.0043	0.1127	0.0095	0.0031		0.0603		0.1091	0.1992		0.0521			0.1388	0.4225		0.0056							
PIRATA Fr28	st039c01	B	2018-03-28T08:17:36z	 -10.001	 -1.000		  80.0	 6	35.5190	2.881	125.47	 0.05	 18.000	18.000	  1.16	 6.96	0.0236	0.0241		0.0584	0.0157	0.0035	0.0064		0.0473	0.0043	0.0014		0.0192		0.0413	0.0259		0.0285			0.0594	0.1697									
PIRATA Fr28	st039c01	B	2018-03-28T08:17:36z	 -10.001	 -1.000		 100.0	 5	35.4852	2.945	128.18	 0.14	 17.900	17.800	  1.19	 6.74	0.0131	0.0110		0.0254	0.0079				0.0240	0.0024			0.0057		0.0312	0.0170		0.0092			0.0214	0.0681									
PIRATA Fr28	st039c01	B	2018-03-28T08:17:36z	 -10.001	 -1.000		 503.0	 4	34.6451	2.811	122.28																																				
PIRATA Fr28	st039c01	B	2018-03-28T08:17:36z	 -10.001	 -1.000		1210.0	 3	34.8573	4.357	189.42																																				
PIRATA Fr28	st039c01	B	2018-03-28T08:17:36z	 -10.001	 -1.000		2021.0	 2	34.9629	5.714	248.41																																				
PIRATA Fr28	st039c01	B	2018-03-28T08:17:36z	 -10.001	 -1.000		2020.0	 1	34.9617	5.715	248.43																																				
PIRATA Fr28	st040c01	B	2018-03-28T12:38:15z	 -10.000	 -0.501		   2.5	11	34.8678	4.516	197.30	 0.02	  0.020	0.000	  0.06	 0.94																															
PIRATA Fr28	st040c01	B	2018-03-28T12:38:15z	 -10.000	 -0.501		  10.6	10	34.8703	4.515	197.24	 0.02	  0.020	0.000	  0.04	 0.93																															
PIRATA Fr28	st040c01	B	2018-03-28T12:38:15z	 -10.000	 -0.501		  20.2	 9	35.1365	4.549	198.70	 0.02	  0.000	0.000	  0.06	 0.91																															
