//ODV Spreadsheet file : \\iota1\irdcampagnes\PIRATA\PIRATA-DATA\CHEMISTRY-PIRATA\BTL\XLS\PIRATAFR15-EGEE3_CHIMIE_odv.txt
//Data treated : 2022-01-20T14:34:02
//<InstrumentType>Chemical bottle analysis</InstrumentType>
//<Source>\\iota1\irdcampagnes\PIRATA\PIRATA-DATA\CHEMISTRY-PIRATA\BTL\XLS\PIRATAFR15-EGEE3_CHIMIE.xlsx</Sources>
//<DataType>Bottles</DataType>
//<Creator>Pierre.Rousselot@ird.fr</Creator>
//
Cruise	Station	Type	yyyy-mm-ddThh:mm:ss	Longitude [degrees_east]	Latitude [degrees_north]	Bot. Depth [m]	DEPTH [m]	Bottle nb	PSAL [Psu]	DOX1 [ml/l]	DOX2 [micromole/kg]	NTIW [micromole/kg]	NTAW+NTIW [micromole/kg]	NTAW [micromole/kg]	PHOW [micromole/kg]	SLCW [micromole/kg]	CHC3 [microgramme/l]	CHCZ [microgramme/l]	PERP [microgramme/l]	BFUP [microgramme/l]	FUCP [microgramme/l]	NEXW [microgramme/l]	PXAP [microgramme/l]	VIOW [microgramme/l]	HFUP [microgramme/l]	DXAP [microgramme/l]	AXAP [microgramme/l]	TXAP [microgramme/l]	ZXAP [microgramme/l]	LUTW [microgramme/l]	CHBD [microgramme/l]	CH2P [microgramme/l]	CHLB [microgramme/l]	AACP [microgramme/l]	BBCP [microgramme/l]	PHEP [microgramme/l]	CHAD [microgramme/l]	CH1P [microgramme/l]	CPHL [microgramme/l]	PHEA [microgramme/l]	CXAP [microgramme/l]
EGEE 3	st036c01	B	2006-06-15T11:00:00z	  +2.833	 +2.009		  39.0	11	 36.068	4.306	187.60	 0.18		1.472	  0.35	 1.82																										
EGEE 3	st036c01	B	2006-06-15T11:00:00z	  +2.833	 +2.009		  59.0	10	 35.916	3.335	145.20	 0.06		11.662	  0.85	 3.64																										
EGEE 3	st036c01	B	2006-06-15T11:00:00z	  +2.833	 +2.009		  79.0	 9	 35.789	3.166	137.80	 0.03		13.987	  0.99	 4.37																										
EGEE 3	st036c01	B	2006-06-15T11:00:00z	  +2.833	 +2.009		  99.0	 8	 35.691	2.619	114.00	 0.02		17.661	  1.19	 5.40																										
EGEE 3	st036c01	B	2006-06-15T11:00:00z	  +2.833	 +2.009		 130.0	 7	 35.585	2.271	 98.90	 0.01		19.230	  1.36	 6.48																										
EGEE 3	st036c01	B	2006-06-15T11:00:00z	  +2.833	 +2.009		 130.0	 6	 35.551	2.271	 98.80	 0.01		18.633	  1.36	 6.38																										
EGEE 3	st036c01	B	2006-06-15T11:00:00z	  +2.833	 +2.009		 160.0	 5	 35.518	2.180	 94.90	 0.01		19.908	  1.44	 7.38																										
EGEE 3	st036c01	B	2006-06-15T11:00:00z	  +2.833	 +2.009		 300.0	 4	 35.037	1.763	 76.70	 0.00		28.382	  1.89	12.09																										
EGEE 3	st036c01	B	2006-06-15T11:00:00z	  +2.833	 +2.009		 300.0	 3	 35.037	1.745	 75.90	 0.01		27.443	  1.90	12.10																										
EGEE 3	st036c01	B	2006-06-15T11:00:00z	  +2.833	 +2.009		 499.0	 2	 34.704	1.967	 85.50	 0.00		33.527	  2.27	19.36																										
EGEE 3	st036c01	B	2006-06-15T11:00:00z	  +2.833	 +2.009		 703.0	 1	 34.539	3.040	132.20	 0.00		31.768	  2.26	24.82																										
EGEE 3	st037c01	B	2006-06-15T14:20:00z	  +2.834	 +2.505			22																																		
EGEE 3	st037c01	B	2006-06-15T14:20:00z	  +2.834	 +2.505			21																																		
EGEE 3	st037c01	B	2006-06-15T14:20:00z	  +2.834	 +2.505			20																																		
EGEE 3	st037c01	B	2006-06-15T14:20:00z	  +2.834	 +2.505			19																																		
EGEE 3	st037c01	B	2006-06-15T14:20:00z	  +2.834	 +2.505			18																																		
EGEE 3	st037c01	B	2006-06-15T14:20:00z	  +2.834	 +2.505			17																																		
EGEE 3	st037c01	B	2006-06-15T14:20:00z	  +2.834	 +2.505			16																																		
EGEE 3	st037c01	B	2006-06-15T14:20:00z	  +2.834	 +2.505			15																																		
EGEE 3	st037c01	B	2006-06-15T14:20:00z	  +2.834	 +2.505		   1.0	14	 34.600	4.534	198.10	 0.00		0.107	  0.04	 0.81																										
EGEE 3	st037c01	B	2006-06-15T14:20:00z	  +2.834	 +2.505		  10.0	13	 34.600	4.521	197.50	 0.00		0.102	  0.02	 0.83																										
EGEE 3	st037c01	B	2006-06-15T14:20:00z	  +2.834	 +2.505		  20.0	12	 34.697	4.529	197.90	 0.01		0.107	  0.03	 0.90																										
EGEE 3	st037c01	B	2006-06-15T14:20:00z	  +2.834	 +2.505		  40.0	11	 36.018	3.573	155.60	 0.61		4.188	  0.64	 2.68																										
EGEE 3	st037c01	B	2006-06-15T14:20:00z	  +2.834	 +2.505		  50.0	10	 35.000			 0.31		9.715	  0.79	 2.93																										
EGEE 3	st037c01	B	2006-06-15T14:20:00z	  +2.834	 +2.505		  60.0	 9	 35.856	3.118	135.80	 0.04		12.402	  0.93	 3.62																										
EGEE 3	st037c01	B	2006-06-15T14:20:00z	  +2.834	 +2.505		  80.0	 8	 35.804	3.135	136.50	 0.02		13.235	  1.00	 4.27																										
EGEE 3	st037c01	B	2006-06-15T14:20:00z	  +2.834	 +2.505		 100.0	 7	 35.739	3.080	134.10	 0.02		13.705	  1.09	 4.71																										
EGEE 3	st037c01	B	2006-06-15T14:20:00z	  +2.834	 +2.505		 130.0	 6	 35.624	2.322	101.10	 0.02		18.089	  1.35	 6.03																										
EGEE 3	st037c01	B	2006-06-15T14:20:00z	  +2.834	 +2.505		 160.0	 5	 35.536	2.045	 89.00	 0.01		19.606	  1.49	 7.15																										
EGEE 3	st037c01	B	2006-06-15T14:20:00z	  +2.834	 +2.505		 160.0	 4	 35.535	2.050	 89.20	 0.02		19.380	  1.49	 7.13																										
EGEE 3	st037c01	B	2006-06-15T14:20:00z	  +2.834	 +2.505		 300.0	 3	 35.040	1.315	 57.20	 0.02		29.302	  2.03	13.07																										
EGEE 3	st037c01	B	2006-06-15T14:20:00z	  +2.834	 +2.505		 501.0	 2	 34.666	2.170	 94.40	 0.01		31.967	  2.31	20.24																										
EGEE 3	st037c01	B	2006-06-15T14:20:00z	  +2.834	 +2.505		 701.0	 1	 34.548	2.783	121.00	 0.01		31.734	  2.40	25.68																										
EGEE 3	st038c01	B	2006-06-15T18:00:00z	  +2.835	 +3.000			22																																		
EGEE 3	st038c01	B	2006-06-15T18:00:00z	  +2.835	 +3.000			21																																		
EGEE 3	st038c01	B	2006-06-15T18:00:00z	  +2.835	 +3.000			20																																		
EGEE 3	st038c01	B	2006-06-15T18:00:00z	  +2.835	 +3.000			19																																		
EGEE 3	st038c01	B	2006-06-15T18:00:00z	  +2.835	 +3.000			18																																		
EGEE 3	st038c01	B	2006-06-15T18:00:00z	  +2.835	 +3.000			17																																		
EGEE 3	st038c01	B	2006-06-15T18:00:00z	  +2.835	 +3.000			16																																		
EGEE 3	st038c01	B	2006-06-15T18:00:00z	  +2.835	 +3.000			15																																		
EGEE 3	st038c01	B	2006-06-15T18:00:00z	  +2.835	 +3.000			14																																		
EGEE 3	st038c01	B	2006-06-15T18:00:00z	  +2.835	 +3.000		   0.0	13	 34.561	4.537	198.30	 0.00		1.756	  0.03	 0.87																										
EGEE 3	st038c01	B	2006-06-15T18:00:00z	  +2.835	 +3.000		  10.0	12	 34.578	4.547	198.70	 0.00		1.710	  0.02	 0.81																										
EGEE 3	st038c01	B	2006-06-15T18:00:00z	  +2.835	 +3.000		  19.0	11	 34.633	4.548	198.70	 0.00		1.423	  0.02	 0.82																										
EGEE 3	st038c01	B	2006-06-15T18:00:00z	  +2.835	 +3.000		  41.0	10	 36.063	3.913	170.50	 0.35		2.303	  0.41	 1.86																										
EGEE 3	st038c01	B	2006-06-15T18:00:00z	  +2.835	 +3.000		  60.0	 9	 36.020	3.379	147.10	 0.07		10.431	  0.77	 1.95																										
EGEE 3	st038c01	B	2006-06-15T18:00:00z	  +2.835	 +3.000		  79.0	 8	 35.898	3.175	138.30	 0.03		13.328	  0.91	 3.78																										
EGEE 3	st038c01	B	2006-06-15T18:00:00z	  +2.835	 +3.000		 100.0	 7	 35.796	3.349	145.80	 0.03		14.065	  0.98	 4.07																										
EGEE 3	st038c01	B	2006-06-15T18:00:00z	  +2.835	 +3.000		 129.0	 6	 35.660	2.578	112.30	 0.01		19.721	  1.23	 5.35																										
EGEE 3	st038c01	B	2006-06-15T18:00:00z	  +2.835	 +3.000		 130.0	 5	 35.652	2.556	111.30	 0.01		20.070	  1.24	 5.47																										
EGEE 3	st038c01	B	2006-06-15T18:00:00z	  +2.835	 +3.000		 159.0	 4	 35.588	2.338	101.80	 0.00		22.529	  1.36	 6.07																										
EGEE 3	st038c01	B	2006-06-15T18:00:00z	  +2.835	 +3.000		 300.0	 3	 35.042	1.350	 58.70	 0.00		34.943	  2.02	12.50																										
EGEE 3	st038c01	B	2006-06-15T18:00:00z	  +2.835	 +3.000		 499.0	 2	 34.654	2.132	 92.70	 0.00		38.246	  2.35	20.40																										
EGEE 3	st038c01	B	2006-06-15T18:00:00z	  +2.835	 +3.000		 701.0	 1	 34.556	2.670	116.10	 0.00		38.631	  2.46	25.99																										
EGEE 3	st039c01	B	2006-06-15T22:00:00z	  +2.839	 +3.502			22																																		
EGEE 3	st039c01	B	2006-06-15T22:00:00z	  +2.839	 +3.502			21																																		
EGEE 3	st039c01	B	2006-06-15T22:00:00z	  +2.839	 +3.502			20																																		
EGEE 3	st039c01	B	2006-06-15T22:00:00z	  +2.839	 +3.502			19																																		
EGEE 3	st039c01	B	2006-06-15T22:00:00z	  +2.839	 +3.502			18																																		
EGEE 3	st039c01	B	2006-06-15T22:00:00z	  +2.839	 +3.502			17																																		
EGEE 3	st039c01	B	2006-06-15T22:00:00z	  +2.839	 +3.502			16																																		
EGEE 3	st039c01	B	2006-06-15T22:00:00z	  +2.839	 +3.502			15																																		
EGEE 3	st039c01	B	2006-06-15T22:00:00z	  +2.839	 +3.502			14																																		
EGEE 3	st039c01	B	2006-06-15T22:00:00z	  +2.839	 +3.502		   0.4	13	 34.390	4.549	198.80	 0.00		0.000	  0.01	 0.44																										
EGEE 3	st039c01	B	2006-06-15T22:00:00z	  +2.839	 +3.502		   9.8	12	 34.397	4.539	198.40	 0.00		0.000	  0.00	 0.51																										
EGEE 3	st039c01	B	2006-06-15T22:00:00z	  +2.839	 +3.502		  19.6	11	 35.648	4.558	198.80	 0.01		0.056	  0.06	 0.97																										
EGEE 3	st039c01	B	2006-06-15T22:00:00z	  +2.839	 +3.502		  39.0	10	 36.155	3.866	168.40	 0.56		4.493	  0.45	 2.10																										
EGEE 3	st039c01	B	2006-06-15T22:00:00z	  +2.839	 +3.502		  59.0	 9	 36.045	3.413	148.60	 0.17		9.889	  0.73	 3.06																										
EGEE 3	st039c01	B	2006-06-15T22:00:00z	  +2.839	 +3.502		  79.0	 8	 35.964	3.368	146.60	 0.08		11.182	  0.82	 3.48																										
EGEE 3	st039c01	B	2006-06-15T22:00:00z	  +2.839	 +3.502		 100.0	 7	 35.836	3.175	138.20	 0.04		13.182	  0.96	 4.14																										
EGEE 3	st039c01	B	2006-06-15T22:00:00z	  +2.839	 +3.502		 100.0	 6	 35.833	3.176	138.30	 0.04		13.310	  0.95	 4.15																										
EGEE 3	st039c01	B	2006-06-15T22:00:00z	  +2.839	 +3.502		 130.0	 5	 35.751	3.284	143.00	 0.03		13.630	  1.00	 4.38																										
EGEE 3	st039c01	B	2006-06-15T22:00:00z	  +2.839	 +3.502		 160.0	 4	 35.622	2.727	118.70	 0.01		17.568	  1.20	 5.53																										
EGEE 3	st039c01	B	2006-06-15T22:00:00z	  +2.839	 +3.502		 299.0	 3	 35.063	1.290	 56.10	 0.00		31.774	  1.96	12.79																										
EGEE 3	st039c01	B	2006-06-15T22:00:00z	  +2.839	 +3.502		 498.0	 2	 34.685	1.976	 86.00	 0.00		36.220	  2.30	20.44																										
EGEE 3	st039c01	B	2006-06-15T22:00:00z	  +2.839	 +3.502		 703.0	 1	 34.557	2.659	115.60	 0.00		36.367	  2.40	26.01																										
EGEE 3	st040c01	B	2006-06-16T02:00:00z	  +2.839	 +4.001			22																																		
EGEE 3	st040c01	B	2006-06-16T02:00:00z	  +2.839	 +4.001			21																																		
EGEE 3	st040c01	B	2006-06-16T02:00:00z	  +2.839	 +4.001			20																																		
EGEE 3	st040c01	B	2006-06-16T02:00:00z	  +2.839	 +4.001			19																																		
EGEE 3	st040c01	B	2006-06-16T02:00:00z	  +2.839	 +4.001			18																																		
EGEE 3	st040c01	B	2006-06-16T02:00:00z	  +2.839	 +4.001			17																																		
EGEE 3	st040c01	B	2006-06-16T02:00:00z	  +2.839	 +4.001			16																																		
EGEE 3	st040c01	B	2006-06-16T02:00:00z	  +2.839	 +4.001			15																																		
EGEE 3	st040c01	B	2006-06-16T02:00:00z	  +2.839	 +4.001			14																																		
EGEE 3	st040c01	B	2006-06-16T02:00:00z	  +2.839	 +4.001		   1.5	13	 34.411	4.502	196.80	 0.00		0.058	  0.01	 0.83																										
EGEE 3	st040c01	B	2006-06-16T02:00:00z	  +2.839	 +4.001		  11.0	12	 34.423	4.504	196.80	 0.00		0.047	  0.01	 0.86																										
EGEE 3	st040c01	B	2006-06-16T02:00:00z	  +2.839	 +4.001		  20.0	11	 35.888	4.340	189.20	 0.01		0.101	  0.11	 1.09																										
EGEE 3	st040c01	B	2006-06-16T02:00:00z	  +2.839	 +4.001		  40.0	10	 36.125	4.130	179.90	 0.27		2.500	  0.32	 1.84																										
EGEE 3	st040c01	B	2006-06-16T02:00:00z	  +2.839	 +4.001		  60.0	 9	 36.080	3.516	153.10	 0.32		9.228	  0.68	 2.60																										
EGEE 3	st040c01	B	2006-06-16T02:00:00z	  +2.839	 +4.001		  80.0	 8	 35.964	3.422	149.00	 0.11		11.060	  0.81	 3.22																										
EGEE 3	st040c01	B	2006-06-16T02:00:00z	  +2.839	 +4.001		  80.0	 7	 35.957	3.417	148.80	 0.11		11.208	  0.84	 3.36																										
EGEE 3	st040c01	B	2006-06-16T02:00:00z	  +2.839	 +4.001		 100.0	 6	 35.814	3.199	139.20	 0.05		13.516	  0.98	 4.07																										
EGEE 3	st040c01	B	2006-06-16T02:00:00z	  +2.839	 +4.001		 130.0	 5	 35.693	2.963	129.00	 0.02		15.885	  1.12	 4.86																										
EGEE 3	st040c01	B	2006-06-16T02:00:00z	  +2.839	 +4.001		 159.0	 4	 35.605	2.590	112.70	 0.01		18.387	  1.28	 5.89																										
EGEE 3	st040c01	B	2006-06-16T02:00:00z	  +2.839	 +4.001		 300.0	 3	 35.110	1.330	 57.90	 0.01		31.147	  1.93	11.75																										
EGEE 3	st040c01	B	2006-06-16T02:00:00z	  +2.839	 +4.001		 500.0	 2	 34.683	1.897	 82.50	 0.00		36.455	  2.35	20.62																										
EGEE 3	st040c01	B	2006-06-16T02:00:00z	  +2.839	 +4.001			 1																																		
EGEE 3	st041c01	B	2006-06-20T10:00:00z	  +6.000	 +3.695			22																																		
EGEE 3	st041c01	B	2006-06-20T10:00:00z	  +6.000	 +3.695			21																																		
EGEE 3	st041c01	B	2006-06-20T10:00:00z	  +6.000	 +3.695		   0.4	20	 34.105	4.547	198.70	 0.00		0.038	  0.05	 1.44																										
EGEE 3	st041c01	B	2006-06-20T10:00:00z	  +6.000	 +3.695		   0.5	19				 0.01		0.037	  0.05	 1.50																										
EGEE 3	st041c01	B	2006-06-20T10:00:00z	  +6.000	 +3.695		   0.5	18				 0.01		0.043	  0.04	 1.50																										
EGEE 3	st041c01	B	2006-06-20T10:00:00z	  +6.000	 +3.695		   1.0	17				 0.01		0.033	  0.03	 1.48																										
EGEE 3	st041c01	B	2006-06-20T10:00:00z	  +6.000	 +3.695		   9.0	16	 34.248	4.548	198.70	 0.01		0.003	  0.04	 1.39																										
EGEE 3	st041c01	B	2006-06-20T10:00:00z	  +6.000	 +3.695		  20.0	15	 34.606	4.567	199.40	 0.01		0.008	  0.05	 1.25																										
EGEE 3	st041c01	B	2006-06-20T10:00:00z	  +6.000	 +3.695		  31.0	14	 35.062	4.092	178.60	 0.08		1.844	  0.20	 2.77																										
EGEE 3	st041c01	B	2006-06-20T10:00:00z	  +6.000	 +3.695		  30.0	13				 0.10		2.335	  0.24	 2.88																										
EGEE 3	st041c01	B	2006-06-20T10:00:00z	  +6.000	 +3.695		  31.0	12				 0.12		3.564	  0.36	 3.19																										
EGEE 3	st041c01	B	2006-06-20T10:00:00z	  +6.000	 +3.695		  30.0	11	 35.519	3.624	158.00	 0.16		6.151	  0.53	 3.74																										
EGEE 3	st041c01	B	2006-06-20T10:00:00z	  +6.000	 +3.695		  40.0	10	 35.920	2.957	128.80	 0.09		12.287	  0.89	 4.48																										
EGEE 3	st041c01	B	2006-06-20T10:00:00z	  +6.000	 +3.695		  59.0	 9	 35.808	2.723	118.60	 0.05		14.925	  1.07	 5.17																										
EGEE 3	st041c01	B	2006-06-20T10:00:00z	  +6.000	 +3.695		  79.0	 8	 35.757	2.655	115.60	 0.02		16.203	  1.16	 5.95																										
EGEE 3	st041c01	B	2006-06-20T10:00:00z	  +6.000	 +3.695		 100.0	 7	 35.728	2.576	112.20	 0.02		16.693	  1.19	 6.08																										
EGEE 3	st041c01	B	2006-06-20T10:00:00z	  +6.000	 +3.695		 129.0	 6				 0.01		17.354	  1.26	 6.22																										
EGEE 3	st041c01	B	2006-06-20T10:00:00z	  +6.000	 +3.695		 129.0	 5				 0.01		17.382	  1.27	 6.33																										
EGEE 3	st041c01	B	2006-06-20T10:00:00z	  +6.000	 +3.695		 129.0	 4				 0.01		17.315	  1.28	 6.19																										
EGEE 3	st041c01	B	2006-06-20T10:00:00z	  +6.000	 +3.695		 129.0	 3	 35.696	2.526	110.00	 0.01		17.406	  1.28	 6.36																										
EGEE 3	st041c01	B	2006-06-20T10:00:00z	  +6.000	 +3.695		 159.0	 2	 35.656	2.355	102.50	 0.00		18.430	  1.35	 7.15																										
EGEE 3	st041c01	B	2006-06-20T10:00:00z	  +6.000	 +3.695		 202.0	 1	 35.470	1.918	 83.50	 0.00		22.855	  1.58	 8.85																										
EGEE 3	st042c01	B	2006-06-20T14:00:00z	  +5.994	 +3.317			22																																		
EGEE 3	st042c01	B	2006-06-20T14:00:00z	  +5.994	 +3.317			21																																		
EGEE 3	st042c01	B	2006-06-20T14:00:00z	  +5.994	 +3.317			20																																		
EGEE 3	st042c01	B	2006-06-20T14:00:00z	  +5.994	 +3.317			19																																		
EGEE 3	st042c01	B	2006-06-20T14:00:00z	  +5.994	 +3.317			18																																		
EGEE 3	st042c01	B	2006-06-20T14:00:00z	  +5.994	 +3.317		   0.6	17				 0.01		0.023	  0.04	 0.67																										
EGEE 3	st042c01	B	2006-06-20T14:00:00z	  +5.994	 +3.317		   0.8	16				 0.00		0.037	  0.04	 0.74																										
EGEE 3	st042c01	B	2006-06-20T14:00:00z	  +5.994	 +3.317		   0.7	15	 34.478	4.569	199.70	 0.00		0.027	  0.04	 0.64																										
EGEE 3	st042c01	B	2006-06-20T14:00:00z	  +5.994	 +3.317		  10.5	14	 34.514	4.569	199.70	 0.00		0.025	  0.04	 0.62																										
EGEE 3	st042c01	B	2006-06-20T14:00:00z	  +5.994	 +3.317		  20.4	13	 34.564	4.552	198.90	 0.01		0.032	  0.04	 0.60																										
EGEE 3	st042c01	B	2006-06-20T14:00:00z	  +5.994	 +3.317		  30.4	12		4.341	189.40	 0.11		1.407	  0.29	 0.53																										
EGEE 3	st042c01	B	2006-06-20T14:00:00z	  +5.994	 +3.317		  30.6	11	 35.865	4.055	176.70	 0.20		3.145	  0.41	 0.98																										
EGEE 3	st042c01	B	2006-06-20T14:00:00z	  +5.994	 +3.317		  40.1	10	 35.971	3.224	140.40	 0.30		9.500	  0.78	 2.94																										
EGEE 3	st042c01	B	2006-06-20T14:00:00z	  +5.994	 +3.317		  61.0	 9	 35.930	3.240	141.10	 0.05		11.849	  0.91	 3.49																										
EGEE 3	st042c01	B	2006-06-20T14:00:00z	  +5.994	 +3.317		  80.4	 8	 35.804	2.903	126.40	 0.04		14.611	  1.09	 4.58																										
EGEE 3	st042c01	B	2006-06-20T14:00:00z	  +5.994	 +3.317		 100.5	 7	 35.716	2.490	108.40	 0.03		17.375	  1.25	 5.54																										
EGEE 3	st042c01	B	2006-06-20T14:00:00z	  +5.994	 +3.317		 131.1	 6				 0.02		16.834	  1.24	 5.42																										
EGEE 3	st042c01	B	2006-06-20T14:00:00z	  +5.994	 +3.317		 131.1	 5	 35.671	2.717	118.30	 0.01		16.845	  1.25	 5.49																										
EGEE 3	st042c01	B	2006-06-20T14:00:00z	  +5.994	 +3.317		 160.3	 4	 35.596	2.473	107.60	 0.01		18.796	  1.37	 6.36																										
EGEE 3	st042c01	B	2006-06-20T14:00:00z	  +5.994	 +3.317		 298.8	 3	 35.040	1.645	 71.60	 0.01		30.646	  1.99	12.43																										
EGEE 3	st042c01	B	2006-06-20T14:00:00z	  +5.994	 +3.317		 500.1	 2	 34.676	1.989	 86.50	 0.00		36.014	  2.35	21.04																										
EGEE 3	st042c01	B	2006-06-20T14:00:00z	  +5.994	 +3.317		 500.7	 1	 34.680	1.950	 84.80	 0.01		36.170	  2.40	21.01																										
EGEE 3	st043c01	B	2006-06-20T16:00:00z	  +6.001	 +3.000			22																																		
EGEE 3	st043c01	B	2006-06-20T16:00:00z	  +6.001	 +3.000			21																																		
EGEE 3	st043c01	B	2006-06-20T16:00:00z	  +6.001	 +3.000			20																																		
EGEE 3	st043c01	B	2006-06-20T16:00:00z	  +6.001	 +3.000			19																																		
EGEE 3	st043c01	B	2006-06-20T16:00:00z	  +6.001	 +3.000			18																																		
EGEE 3	st043c01	B	2006-06-20T16:00:00z	  +6.001	 +3.000			17																																		
EGEE 3	st043c01	B	2006-06-20T16:00:00z	  +6.001	 +3.000			16																																		
EGEE 3	st043c01	B	2006-06-20T16:00:00z	  +6.001	 +3.000			15																																		
EGEE 3	st043c01	B	2006-06-20T16:00:00z	  +6.001	 +3.000			14																																		
EGEE 3	st043c01	B	2006-06-20T16:00:00z	  +6.001	 +3.000			13																																		
EGEE 3	st043c01	B	2006-06-20T16:00:00z	  +6.001	 +3.000		   0.6	12	 34.398	4.555	199.10	 0.00		0.205	  0.04	 0.69																										
EGEE 3	st043c01	B	2006-06-20T16:00:00z	  +6.001	 +3.000		  10.4	11	 34.399	4.559	199.30	 0.00		0.223	  0.04	 0.65																										
EGEE 3	st043c01	B	2006-06-20T16:00:00z	  +6.001	 +3.000		  19.0	10	 34.439	4.540	198.40	 0.01		0.257	  0.04	 0.74																										
EGEE 3	st043c01	B	2006-06-20T16:00:00z	  +6.001	 +3.000		  38.6	 9	 36.066	3.509	152.90	 0.26		8.374	  0.68	 2.71																										
EGEE 3	st043c01	B	2006-06-20T16:00:00z	  +6.001	 +3.000		  60.2	 8	 35.970	3.284	143.00	 0.06		10.944	  0.83	 3.31																										
EGEE 3	st043c01	B	2006-06-20T16:00:00z	  +6.001	 +3.000		  78.9	 7	 35.907	3.245	141.30	 0.04		12.109	  0.90	 3.80																										
EGEE 3	st043c01	B	2006-06-20T16:00:00z	  +6.001	 +3.000		  99.3	 6	 35.763	2.973	129.40	 0.02		14.851	  1.09	 4.85																										
EGEE 3	st043c01	B	2006-06-20T16:00:00z	  +6.001	 +3.000		 129.2	 5	 35.634	2.580	112.30	 0.02		18.019	  1.27	 6.09																										
EGEE 3	st043c01	B	2006-06-20T16:00:00z	  +6.001	 +3.000		 159.2	 4	 35.578	2.259	 98.40	 0.02		20.169	  1.38	 6.83																										
EGEE 3	st043c01	B	2006-06-20T16:00:00z	  +6.001	 +3.000		 299.0	 3	 35.025	1.302	 56.70	 0.02		32.359	  2.01	13.32																										
EGEE 3	st043c01	B	2006-06-20T16:00:00z	  +6.001	 +3.000		 299.0	 2	 35.024	1.313	 57.10	 0.00		32.438	  2.05	13.66																										
EGEE 3	st043c01	B	2006-06-20T16:00:00z	  +6.001	 +3.000		 501.0	 1	 34.681	1.976	 85.90	 0.01		35.690	  2.34	20.73																										
EGEE 3	st044c01	B	2006-06-20T20:00:00z	  +6.001	 +2.505			22																																		
EGEE 3	st044c01	B	2006-06-20T20:00:00z	  +6.001	 +2.505			21																																		
EGEE 3	st044c01	B	2006-06-20T20:00:00z	  +6.001	 +2.505			20																																		
EGEE 3	st044c01	B	2006-06-20T20:00:00z	  +6.001	 +2.505			19																																		
EGEE 3	st044c01	B	2006-06-20T20:00:00z	  +6.001	 +2.505			18																																		
EGEE 3	st044c01	B	2006-06-20T20:00:00z	  +6.001	 +2.505			17																																		
EGEE 3	st044c01	B	2006-06-20T20:00:00z	  +6.001	 +2.505			16																																		
EGEE 3	st044c01	B	2006-06-20T20:00:00z	  +6.001	 +2.505			15																																		
EGEE 3	st044c01	B	2006-06-20T20:00:00z	  +6.001	 +2.505			14																																		
EGEE 3	st044c01	B	2006-06-20T20:00:00z	  +6.001	 +2.505			13																																		
EGEE 3	st044c01	B	2006-06-20T20:00:00z	  +6.001	 +2.505		   0.9	12	 34.571	4.531	198.00	 0.00		0.000	  0.03	 0.68																										
EGEE 3	st044c01	B	2006-06-20T20:00:00z	  +6.001	 +2.505		  10.0	11	 34.570	4.535	198.10	 0.00		0.000	  0.04	 0.66																										
EGEE 3	st044c01	B	2006-06-20T20:00:00z	  +6.001	 +2.505		  19.0	10	 34.576	4.525	197.70	 0.00		0.000	  0.03	 0.65																										
EGEE 3	st044c01	B	2006-06-20T20:00:00z	  +6.001	 +2.505		  39.0	 9	 35.948	3.291	143.40	 0.28		8.572	  0.69	 3.21																										
EGEE 3	st044c01	B	2006-06-20T20:00:00z	  +6.001	 +2.505		  59.0	 8	 35.973	3.182	138.60	 0.05		11.449	  0.86	 3.39																										
EGEE 3	st044c01	B	2006-06-20T20:00:00z	  +6.001	 +2.505		  79.0	 7	 35.837	3.314	144.30	 0.04		12.449	  0.95	 3.99																										
EGEE 3	st044c01	B	2006-06-20T20:00:00z	  +6.001	 +2.505		  99.0	 6	 35.728	3.386	147.40	 0.03		13.232	  1.00	 4.39																										
EGEE 3	st044c01	B	2006-06-20T20:00:00z	  +6.001	 +2.505		 129.0	 5	 35.662	3.255	141.70	 0.01		14.532	  1.09	 4.93																										
EGEE 3	st044c01	B	2006-06-20T20:00:00z	  +6.001	 +2.505		 160.0	 4	 35.591	2.727	118.70	 0.00		17.449	  1.26	 6.00																										
EGEE 3	st044c01	B	2006-06-20T20:00:00z	  +6.001	 +2.505		 160.0	 3	 35.589	2.665	116.00	 0.00		17.940	  1.30	 6.09																										
EGEE 3	st044c01	B	2006-06-20T20:00:00z	  +6.001	 +2.505		 299.0	 2	 35.025	1.543	 67.10	 0.00		30.992	  1.98	13.05																										
EGEE 3	st044c01	B	2006-06-20T20:00:00z	  +6.001	 +2.505		 501.0	 1	 34.681	1.979	 86.10	 0.00		35.878	  2.36	20.65																										
EGEE 3	st045c01	B	2006-06-21T01:00:00z	  +6.001	 +2.505			22																																		
EGEE 3	st045c01	B	2006-06-21T01:00:00z	  +6.001	 +2.505			21																																		
EGEE 3	st045c01	B	2006-06-21T01:00:00z	  +6.001	 +2.505			20																																		
EGEE 3	st045c01	B	2006-06-21T01:00:00z	  +6.001	 +2.505			19																																		
EGEE 3	st045c01	B	2006-06-21T01:00:00z	  +6.001	 +2.505		   0.0	18	 33.915	4.426	193.40																															
EGEE 3	st045c01	B	2006-06-21T01:00:00z	  +6.001	 +2.505			17																																		
EGEE 3	st045c01	B	2006-06-21T01:00:00z	  +6.001	 +2.505			16																																		
