//ODV Spreadsheet file : /home/proussel/Documents/OUTILS/CTD/chimie/conversion/PIRATAFR26_CHIMIE_odv.txt
//Data treated : 2020-09-24T13:35:56
//<InstrumentType>Chemical bottle analysis</InstrumentType>
//<Source>/home/proussel/Documents/OUTILS/CTD/chimie/conversion/PIRATAFR26_CHIMIE.xlsx</Sources>
//<DataType>Bottles</DataType>
//<Creator>Pierre.Rousselot@ird.fr</Creator>
//
Cruise	Station	Type	yyyy-mm-ddThh:mm:ss	Longitude [degrees_east]	Latitude [degrees_north]	Bot. Depth [m]	DEPTH [m]	Bottle nb	PSAL [Psu]	DOX1 [ml/l]	DOX2 [micromole/kg]	NTIW [micromole/kg]	NTAW+NTIW [micromole/kg]	NTAW [micromole/kg]	PHOW [micromole/kg]	SLCW [micromole/kg]	CHC3 [microgramme/l]	CHCZ [microgramme/l]	PERP [microgramme/l]	BFUP [microgramme/l]	FUCP [microgramme/l]	NEXW [microgramme/l]	PXAP [microgramme/l]	VIOW [microgramme/l]	HFUP [microgramme/l]	DXAP [microgramme/l]	AXAP [microgramme/l]	TXAP [microgramme/l]	ZXAP [microgramme/l]	LUTW [microgramme/l]	CHBD [microgramme/l]	CH2P [microgramme/l]	CHLB [microgramme/l]	AACP [microgramme/l]	BBCP [microgramme/l]	PHEP [microgramme/l]	CHAD [microgramme/l]	CH1P [microgramme/l]	CPHL [microgramme/l]	PHEA [microgramme/l]	CXAP [microgramme/l]
PIRATA Fr26	st026c01	B	2016-03-21T21:45:00z	 -10.000	 -2.500		 101.0	 4	 35.593	2.809	122.30																															
PIRATA Fr26	st026c01	B	2016-03-21T21:45:00z	 -10.000	 -2.500		 503.0	 3	 34.611	2.654	115.40																															
PIRATA Fr26	st026c01	B	2016-03-21T21:45:00z	 -10.000	 -2.500		1008.0	 2	 34.614	3.561	154.80																															
PIRATA Fr26	st026c01	B	2016-03-21T21:45:00z	 -10.000	 -2.500		2020.0	 1	 34.959	5.693	247.40																															
PIRATA Fr26	st027c01	B	2016-03-22T01:49:00z	 -10.000	 -2.000		   3.5	11	 36.115	4.560	199.00	 0.00	  0.000	0.000	  0.08	 0.50	0.0041	0.0067	0.0041	0.0045	0.0041				0.0178	0.0064			0.0763		0.0051	0.0064		0.0111			0.0445	0.0703				
PIRATA Fr26	st027c01	B	2016-03-22T01:49:00z	 -10.000	 -2.000		  10.0	10	 36.105	4.575	199.70																															
PIRATA Fr26	st027c01	B	2016-03-22T01:49:00z	 -10.000	 -2.000		  20.0	 9	 36.106	4.555	198.80	 0.00	  0.000	0.000	  0.07	 0.50	0.0038	0.0063	0.0035	0.0044	0.0057				0.0159	0.0051			0.0724		0.0054	0.0057		0.0105			0.0425	0.0644				
PIRATA Fr26	st027c01	B	2016-03-22T01:49:00z	 -10.000	 -2.000		  40.0	 8	 35.865	4.733	206.30	 0.03	  0.600	0.500	  0.26	 1.60	0.0410	0.0404	0.0099	0.0569	0.0207	0.0025	0.0041	0.0016	0.1314	0.0159	0.0019		0.0560		0.0051	0.0379		0.0165			0.0325	0.3022				
PIRATA Fr26	st027c01	B	2016-03-22T01:49:00z	 -10.000	 -2.000		  61.0	 7	 35.693	2.793	121.60	 0.19	 15.800	15.600	  1.11	 4.60	0.0521	0.0392	0.0071	0.0833	0.0267	0.0061	0.0135	0.0013	0.0874	0.0093	0.0029		0.0563		0.0656	0.1019		0.0264			0.0704	0.3157				
PIRATA Fr26	st027c01	B	2016-03-22T01:49:00z	 -10.000	 -2.000		  61.0	 6	 35.693	2.792	121.60																															
PIRATA Fr26	st027c01	B	2016-03-22T01:49:00z	 -10.000	 -2.000		  81.0	 5	 35.585	2.834	123.30	 0.03	 17.200	17.200	  1.22	 6.00	0.0151	0.0090	0.0026	0.0163	0.0077				0.0272	0.0022			0.0032		0.0170	0.0138		0.0061			0.0115	0.0634				
PIRATA Fr26	st027c01	B	2016-03-22T01:49:00z	 -10.000	 -2.000		 101.0	 4	 35.541	2.754	119.80	 0.03	 17.700	17.700	  1.27	 6.30	0.0038	0.0028		0.0044	0.0019				0.0051				0.0009		0.0054	0.0044		0.0022				0.0180				
PIRATA Fr26	st027c01	B	2016-03-22T01:49:00z	 -10.000	 -2.000		 503.0	 3	 34.565	3.118	135.60																															
PIRATA Fr26	st027c01	B	2016-03-22T01:49:00z	 -10.000	 -2.000		1008.0	 2	 34.595	3.584	155.80																															
PIRATA Fr26	st027c01	B	2016-03-22T01:49:00z	 -10.000	 -2.000		2008.0	 1	 34.959	5.710	248.20																															
PIRATA Fr26	st028c01	B	2016-03-22T05:45:00z	 -10.000	 -1.500		   2.7	11	 36.159	4.553	198.70	 0.00	  0.000	0.000	  0.04	 0.60																										
PIRATA Fr26	st028c01	B	2016-03-22T05:45:00z	 -10.000	 -1.500		  10.0	10	 36.160	4.553	198.70																															
PIRATA Fr26	st028c01	B	2016-03-22T05:45:00z	 -10.000	 -1.500		  20.0	 9	 36.138	4.607	201.00	 0.00	  0.100	0.000	  0.08	 0.80																										
PIRATA Fr26	st028c01	B	2016-03-22T05:45:00z	 -10.000	 -1.500		  40.0	 8	 35.826	4.082	177.90																															
PIRATA Fr26	st028c01	B	2016-03-22T05:45:00z	 -10.000	 -1.500		  40.0	 7	 35.824	4.056	176.70	 0.14	  4.700	4.500	  0.55	 2.40																										
PIRATA Fr26	st028c01	B	2016-03-22T05:45:00z	 -10.000	 -1.500		  61.0	 6	 35.719	2.807	122.30	 0.75	 14.900	14.100	  1.05	 4.40																										
PIRATA Fr26	st028c01	B	2016-03-22T05:45:00z	 -10.000	 -1.500		  80.0	 5	 35.657	2.600	113.20	 0.17	 17.100	16.900	  1.21	 5.20																										
PIRATA Fr26	st028c01	B	2016-03-22T05:45:00z	 -10.000	 -1.500		 102.0	 4	 35.622	2.802	122.00	 0.06	 16.900	16.800	  1.22	 5.60																										
PIRATA Fr26	st028c01	B	2016-03-22T05:45:00z	 -10.000	 -1.500		 504.0	 3	 34.596	3.117	135.60																															
PIRATA Fr26	st028c01	B	2016-03-22T05:45:00z	 -10.000	 -1.500		1009.0	 2	 34.645	3.646	158.50																															
PIRATA Fr26	st028c01	B	2016-03-22T05:45:00z	 -10.000	 -1.500		2020.0	 1	 34.960	5.703	247.90																															
PIRATA Fr26	st029c01	B	2016-03-22T09:47:00z	 -10.000	 -1.000		   3.5	11	 36.221	4.549	198.50	 0.00	  0.000	0.000	  0.07	 0.60	0.0048	0.0074		0.0045	0.0055				0.0158	0.0077			0.0878		0.0058	0.0048		0.0119			0.0601	0.0672				
PIRATA Fr26	st029c01	B	2016-03-22T09:47:00z	 -10.000	 -1.000		  10.0	10	 36.231	4.551	198.60																															
PIRATA Fr26	st029c01	B	2016-03-22T09:47:00z	 -10.000	 -1.000		  20.0	 9	 36.234	4.572	199.50																															
PIRATA Fr26	st029c01	B	2016-03-22T09:47:00z	 -10.000	 -1.000		  20.0	 8	 36.233	4.551	198.60	 0.00	  0.000	0.000	  0.08	 0.60	0.0055	0.0087	0.0023	0.0055	0.0061				0.0184	0.0061			0.0970		0.0065	0.0078		0.0139			0.0682	0.0850		0.0029		
PIRATA Fr26	st029c01	B	2016-03-22T09:47:00z	 -10.000	 -1.000		  40.4	 7	 36.228	4.634	202.20	 0.00	  0.000	0.000	  0.08	 0.80	0.0150	0.0192	0.0075	0.0137	0.0094			0.0020	0.0534	0.0072			0.1049		0.0107	0.0117		0.0186			0.0876	0.1508		0.0036		
PIRATA Fr26	st029c01	B	2016-03-22T09:47:00z	 -10.000	 -1.000		  60.3	 6	 35.941	3.627	158.00	 0.26	  6.400	6.200	  0.61	 2.60	0.0842	0.0698	0.0275	0.0969	0.0350	0.0111	0.0059	0.0033	0.2040	0.0134	0.0036		0.1172		0.0763	0.1559		0.0495			0.1611	0.4320		0.0075		
PIRATA Fr26	st029c01	B	2016-03-22T09:47:00z	 -10.000	 -1.000		  80.5	 5	 35.731	2.745	119.50	 0.24	 15.600	15.300	  1.12	 4.70	0.0499	0.0287	0.0032	0.0590	0.0203	0.0064	0.0103		0.0728	0.0052	0.0025		0.0319		0.1134	0.0764		0.0300			0.0819	0.1985		0.0052		
PIRATA Fr26	st029c01	B	2016-03-22T09:47:00z	 -10.000	 -1.000		 102.0	 4	 35.532	2.986	130.00	 0.01	 17.600	17.600	  1.27	 6.10	0.0249	0.0102		0.0303	0.0077	0.0016	0.0016		0.0348	0.0022	0.0008		0.0064		0.0450	0.0172		0.0112			0.0223	0.0670		0.0032		
PIRATA Fr26	st029c01	B	2016-03-22T09:47:00z	 -10.000	 -1.000		 504.0	 3	 34.624	2.982	129.70																															
PIRATA Fr26	st029c01	B	2016-03-22T09:47:00z	 -10.000	 -1.000		1008.0	 2	 34.656	3.627	157.70																															
PIRATA Fr26	st029c01	B	2016-03-22T09:47:00z	 -10.000	 -1.000		2020.0	 1	 34.963	5.671	246.50																															
PIRATA Fr26	st030c01	B	2016-03-22T13:57:00z	 -10.000	 -0.500		   3.1	11	 36.250	4.533	197.80	 0.00	  0.000	0.000	  0.06	 0.60																										
PIRATA Fr26	st030c01	B	2016-03-22T13:57:00z	 -10.000	 -0.500		   9.6	10	 36.245	4.541	198.20																															
PIRATA Fr26	st030c01	B	2016-03-22T13:57:00z	 -10.000	 -0.500		   9.9	 9	 36.246	4.541	198.20																															
PIRATA Fr26	st030c01	B	2016-03-22T13:57:00z	 -10.000	 -0.500		  20.5	 8	 36.244	4.547	198.40	 0.01	  0.000	0.000	  0.07	 0.70																										
PIRATA Fr26	st030c01	B	2016-03-22T13:57:00z	 -10.000	 -0.500		  40.3	 7	 36.345	4.437	193.40	 0.02	  0.100	0.000	  0.22	 1.20																										
PIRATA Fr26	st030c01	B	2016-03-22T13:57:00z	 -10.000	 -0.500		  60.1	 6	 36.273	3.953	172.20	 0.31	  5.500	5.200	  0.54	 2.10																										
PIRATA Fr26	st030c01	B	2016-03-22T13:57:00z	 -10.000	 -0.500		  80.2	 5	 35.959	3.405	148.30	 0.24	 10.600	10.300	  0.96	 3.50																										
PIRATA Fr26	st030c01	B	2016-03-22T13:57:00z	 -10.000	 -0.500		 101.2	 4	 35.528	3.277	142.60	 0.05	 15.200	15.200	  1.16	 5.40																										
PIRATA Fr26	st030c01	B	2016-03-22T13:57:00z	 -10.000	 -0.500		 503.8	 3	 34.637	2.855	124.20																															
PIRATA Fr26	st030c01	B	2016-03-22T13:57:00z	 -10.000	 -0.500		1008.8	 2	 34.656	3.658	159.00																															
PIRATA Fr26	st030c01	B	2016-03-22T13:57:00z	 -10.000	 -0.500		2021.1	 1	 34.964	5.682	247.00																															
PIRATA Fr26	st031c01	B	2016-03-23T05:38:00z	 -10.000	 +0.000		   3.0	11	 36.243	4.527	197.50	 0.02	  0.000	0.000	  0.08	 0.50	0.0079	0.0076	0.0041	0.0073	0.0051			0.0013	0.0209	0.0038			0.0813		0.0086	0.0067		0.0156			0.0733	0.0641		0.0035		
PIRATA Fr26	st031c01	B	2016-03-23T05:38:00z	 -10.000	 +0.000		   3.0	10	 36.239	4.525	197.40																															
PIRATA Fr26	st031c01	B	2016-03-23T05:38:00z	 -10.000	 +0.000		  10.0	 9	 36.241	4.532	197.80																															
PIRATA Fr26	st031c01	B	2016-03-23T05:38:00z	 -10.000	 +0.000		  20.0	 8	 36.243	4.530	197.60	 0.01	  0.000	0.000	  0.09	 0.60	0.0092	0.0089	0.0035	0.0089	0.0054			0.0006	0.0250	0.0038			0.0724		0.0079	0.0089		0.0152			0.0768	0.0803				
PIRATA Fr26	st031c01	B	2016-03-23T05:38:00z	 -10.000	 +0.000		  43.0	 7	 36.310	4.508	196.60	 0.01	  0.000	0.000	  0.13	 0.80	0.0274	0.0217	0.0051	0.0281	0.0121	0.0006	0.0003	0.0006	0.0731	0.0080	0.0013	0.0006	0.0574		0.0140	0.0172		0.0207			0.0858	0.1649				
PIRATA Fr26	st031c01	B	2016-03-23T05:38:00z	 -10.000	 +0.000		  58.0	 6	 36.416	4.180	182.10	 0.34	  3.600	3.200	  0.44	 1.60	0.0617	0.0347	0.0061	0.0668	0.0231	0.0019	0.0039	0.0010	0.1359	0.0103	0.0026		0.0331		0.0247	0.0604		0.0234			0.0578	0.2907		0.0061		
PIRATA Fr26	st031c01	B	2016-03-23T05:38:00z	 -10.000	 +0.000		  81.0	 5	 35.989	3.781	164.60	 0.21	  9.000	8.700	  0.79	 3.00	0.0382	0.0204	0.0025	0.0538	0.0134	0.0013	0.0022	0.0003	0.0602	0.0048	0.0022		0.0194		0.0389	0.0354		0.0178			0.0430	0.1586		0.0048		
PIRATA Fr26	st031c01	B	2016-03-23T05:38:00z	 -10.000	 +0.000		 100.0	 4	 35.675	3.574	155.60	 0.10	 12.400	12.300	  1.00	 4.30	0.0353	0.0161	0.0016	0.0536	0.0106	0.0003	0.0003		0.0520	0.0039	0.0006		0.0093		0.0389	0.0161		0.0132			0.0302	0.1143				
PIRATA Fr26	st031c01	B	2016-03-23T05:38:00z	 -10.000	 +0.000		 503.0	 3	 34.641	2.790	121.40																															
PIRATA Fr26	st031c01	B	2016-03-23T05:38:00z	 -10.000	 +0.000		1009.0	 2	 34.633	3.595	156.30																															
PIRATA Fr26	st031c01	B	2016-03-23T05:38:00z	 -10.000	 +0.000		2021.5	 1	 34.962	5.685	247.10																															
PIRATA Fr26	st032c01	B	2016-03-23T13:33:00z	 -10.000	 +0.500		   2.8	11	 36.244	4.529	197.70	 0.01	  0.000	0.000	  0.04	 0.70																										
PIRATA Fr26	st032c01	B	2016-03-23T13:33:00z	 -10.000	 +0.500		  10.0	10	 36.221	4.538	198.00																															
PIRATA Fr26	st032c01	B	2016-03-23T13:33:00z	 -10.000	 +0.500		  20.0	 9	 36.240	4.549	198.50	 0.00	  0.100	0.100	  0.06	 0.70																										
PIRATA Fr26	st032c01	B	2016-03-23T13:33:00z	 -10.000	 +0.500		  41.0	 8	 36.138	4.557	198.80	 0.01	  0.100	0.100	  0.67	 0.80																										
PIRATA Fr26	st032c01	B	2016-03-23T13:33:00z	 -10.000	 +0.500		  61.0	 7	 36.114	3.689	160.70	 0.38	  6.900	6.500	  0.62	 2.60																										
PIRATA Fr26	st032c01	B	2016-03-23T13:33:00z	 -10.000	 +0.500		  81.0	 6	 35.883	3.796	165.20	 0.13	  9.700	9.700	  0.84	 3.70																										
PIRATA Fr26	st032c01	B	2016-03-23T13:33:00z	 -10.000	 +0.500		 101.0	 5	 35.763	3.810	165.90	 0.07	 10.500	10.400	  0.91	 4.00																										
PIRATA Fr26	st032c01	B	2016-03-23T13:33:00z	 -10.000	 +0.500		 504.0	 4	 34.655	2.812	122.30																															
PIRATA Fr26	st032c01	B	2016-03-23T13:33:00z	 -10.000	 +0.500		1008.7	 3	 34.602	3.517	152.90																															
PIRATA Fr26	st032c01	B	2016-03-23T13:33:00z	 -10.000	 +0.500		2021.0	 2	 34.961	5.682	247.00																															
PIRATA Fr26	st032c01	B	2016-03-23T13:33:00z	 -10.000	 +0.500		2021.1	 1	 34.962	5.685	247.10																															
PIRATA Fr26	st033c01	B	2016-03-23T17:25:00z	 -10.000	 +1.000		   2.7	11	 36.086	4.520	197.30	 0.00	  0.000	0.000	  0.05	 0.60	0.0060	0.0075	0.0057	0.0057	0.0053			0.0016	0.0166	0.0094		0.0009	0.1492		0.0063	0.0063		0.0201			0.0883	0.0876				
PIRATA Fr26	st033c01	B	2016-03-23T17:25:00z	 -10.000	 +1.000		  10.0	10	 36.094	4.525	197.50																															
PIRATA Fr26	st033c01	B	2016-03-23T17:25:00z	 -10.000	 +1.000		  20.0	 9	 36.196	4.544	198.30	 0.00	  0.000	0.000	  0.06	 0.70	0.0057	0.0079	0.0076	0.0070	0.0060			0.0019	0.0196	0.0070		0.0006	0.1491		0.0070	0.0063		0.0190			0.0858	0.0763				
PIRATA Fr26	st033c01	B	2016-03-23T17:25:00z	 -10.000	 +1.000		  40.0	 8	 35.938	4.424	192.90	 0.01	  0.400	0.400	  0.10	 1.00	0.0299	0.0296	0.0111	0.0312	0.0169	0.0035	0.0032	0.0022	0.0824	0.0118	0.0022	0.0010	0.1725		0.0315	0.0442		0.0417			0.1661	0.2412		0.0073		
PIRATA Fr26	st033c01	B	2016-03-23T17:25:00z	 -10.000	 +1.000		  60.0	 7	 35.816	3.011	131.10	 0.30	 12.200	11.900	  0.92	 3.40	0.0651	0.0471	0.0092	0.0922	0.0325	0.0126	0.0193	0.0063	0.0900	0.0101	0.0063		0.0619		0.0910	0.1800		0.0420			0.1090	0.3594		0.0088		
PIRATA Fr26	st033c01	B	2016-03-23T17:25:00z	 -10.000	 +1.000		  80.0	 6	 35.772	3.282	142.90	 0.07	 13.100	13.000	  1.01	 4.70	0.0467	0.0261	0.0054	0.0652	0.0188	0.0019	0.0022	0.0010	0.0623	0.0060	0.0010		0.0261		0.0760	0.0604		0.0270			0.0690	0.1660		0.0060		
PIRATA Fr26	st033c01	B	2016-03-23T17:25:00z	 -10.000	 +1.000		 101.0	 5	 35.522	3.107	135.20	 0.00	 16.000	16.000	  1.22	 6.00	0.0152	0.0067		0.0197	0.0057	0.0006			0.0206	0.0019			0.0032		0.0235	0.0184		0.0076			0.0149	0.0464		0.0048		
PIRATA Fr26	st033c01	B	2016-03-23T17:25:00z	 -10.000	 +1.000		 504.0	 4	 34.655	2.800	121.80																															
PIRATA Fr26	st033c01	B	2016-03-23T17:25:00z	 -10.000	 +1.000		1008.0	 3	 34.615	3.535	153.70																															
PIRATA Fr26	st033c01	B	2016-03-23T17:25:00z	 -10.000	 +1.000		1008.0	 2	 34.613	3.536	153.80																															
PIRATA Fr26	st033c01	B	2016-03-23T17:25:00z	 -10.000	 +1.000		2021.0	 1	 34.961	5.661	246.00																															
PIRATA Fr26	st034c01	B	2016-03-23T21:20:00z	 -10.000	 +1.500		   3.0	11	 35.811	4.519	197.30	 0.00	  0.000	0.000	  0.00	 0.50																										
PIRATA Fr26	st034c01	B	2016-03-23T21:20:00z	 -10.000	 +1.500		  10.0	10	 35.801	4.539	198.20																															
PIRATA Fr26	st034c01	B	2016-03-23T21:20:00z	 -10.000	 +1.500		  20.0	 9	 35.863	4.561	199.10	 0.00	  0.000	0.000	  0.01	 0.60																										
PIRATA Fr26	st034c01	B	2016-03-23T21:20:00z	 -10.000	 +1.500		  41.0	 8	 36.027	4.554	198.70	 0.00	  0.000	0.000	  0.04	 0.70																										
PIRATA Fr26	st034c01	B	2016-03-23T21:20:00z	 -10.000	 +1.500		  60.0	 7	 35.789	3.419	149.00	 0.49	  7.000	6.500	  0.62	 2.10																										
PIRATA Fr26	st034c01	B	2016-03-23T21:20:00z	 -10.000	 +1.500		  80.0	 6	 35.689	2.510	109.30	 0.12	 17.400	17.300	  1.22	 5.00																										
PIRATA Fr26	st034c01	B	2016-03-23T21:20:00z	 -10.000	 +1.500		 101.0	 5	 35.535	2.797	121.80	 0.04	 17.900	17.800	  1.27	 6.00																										
PIRATA Fr26	st034c01	B	2016-03-23T21:20:00z	 -10.000	 +1.500		 503.0	 4	 34.639	2.846	123.80																															
PIRATA Fr26	st034c01	B	2016-03-23T21:20:00z	 -10.000	 +1.500		 503.0	 3	 34.641	2.847	123.90																															
PIRATA Fr26	st034c01	B	2016-03-23T21:20:00z	 -10.000	 +1.500		1008.0	 2	 34.645	3.538	153.80																															
PIRATA Fr26	st034c01	B	2016-03-23T21:20:00z	 -10.000	 +1.500		2021.0	 1	 34.960	5.675	246.60																															
PIRATA Fr26	st035c01	B	2016-03-26T11:50:00z	  +0.000	 +1.000		   4.4	11	 35.123	4.449	194.40	 0.01	  0.000	0.000	  0.02	 0.30	0.0044	0.0051	0.0016	0.0038	0.0047			0.0019	0.0164	0.0095		0.0013	0.1093		0.0044	0.0092			0.0161		0.0701	0.0603				
PIRATA Fr26	st035c01	B	2016-03-26T11:50:00z	  +0.000	 +1.000		  10.0	10	 35.123	4.440	194.00																															
PIRATA Fr26	st035c01	B	2016-03-26T11:50:00z	  +0.000	 +1.000		  20.1	 9	 35.121	4.447	194.30	 0.03	  0.000	0.000	  0.01	 0.30	0.0047	0.0063	0.0022	0.0044	0.0054			0.0022	0.0180	0.0082		0.0006	0.1093		0.0051	0.0101		0.0158			0.0739	0.0657				
PIRATA Fr26	st035c01	B	2016-03-26T11:50:00z	  +0.000	 +1.000		  40.4	 8	 35.714	4.633	202.20	 0.02	  0.000	0.000	  0.06	 0.70	0.0159	0.0175	0.0048	0.0191	0.0102	0.0019	0.0019	0.0025	0.0502	0.0108	0.0019	0.0003	0.0992		0.0089	0.0315		0.0232			0.0827	0.1708				
PIRATA Fr26	st035c01	B	2016-03-26T11:50:00z	  +0.000	 +1.000		  60.1	 7	 35.845	3.325	144.90	 0.72	  9.700	9.000	  0.74	 2.50	0.1387	0.0871	0.0086	0.1626	0.0552	0.0131	0.0207	0.0022	0.2427	0.0246	0.0061		0.0325		0.0303	0.2095		0.0306			0.0574	0.6818		0.0051		
PIRATA Fr26	st035c01	B	2016-03-26T11:50:00z	  +0.000	 +1.000		  80.3	 6	 35.733	2.808	122.30	 0.09	 15.700	15.600	  1.14	 4.60	0.0488	0.0259	0.0016	0.0677	0.0198	0.0026	0.0038	0.0006	0.0635	0.0061	0.0010		0.0259		0.0808	0.0718		0.0265			0.0677	0.1807		0.0032		
PIRATA Fr26	st035c01	B	2016-03-26T11:50:00z	  +0.000	 +1.000		 100.5	 5	 35.643	3.038	132.30	 0.05	 15.600	15.500	  1.17	 5.30	0.0284	0.0137		0.0383	0.0105	0.0013	0.0010	0.0006	0.0370	0.0035			0.0108		0.0689	0.0453		0.0204			0.0459	0.0919				
PIRATA Fr26	st035c01	B	2016-03-26T11:50:00z	  +0.000	 +1.000		 503.0	 4	 34.677	2.369	103.10																															
PIRATA Fr26	st035c01	B	2016-03-26T11:50:00z	  +0.000	 +1.000		1009.0	 3	 34.649	3.513	152.80																															
PIRATA Fr26	st035c01	B	2016-03-26T11:50:00z	  +0.000	 +1.000		2021.2	 2	 34.961	5.566	242.00																															
PIRATA Fr26	st035c01	B	2016-03-26T11:50:00z	  +0.000	 +1.000		2020.8	 1	 34.961	5.573	242.30																															
PIRATA Fr26	st036c01	B	2016-03-26T16:00:00z	  +0.000	 +0.500		   2.7	11	 34.899	4.455	194.70	 0.00	  0.000	0.000	  0.01	 0.30																										
PIRATA Fr26	st036c01	B	2016-03-26T16:00:00z	  +0.000	 +0.500		  10.2	10	 34.913	4.456	194.70																															
PIRATA Fr26	st036c01	B	2016-03-26T16:00:00z	  +0.000	 +0.500		  20.2	 9	 34.964	4.479	195.80	 0.00	  0.000	0.000	  0.01	 0.40																										
PIRATA Fr26	st036c01	B	2016-03-26T16:00:00z	  +0.000	 +0.500		  40.2	 8	 36.151	4.595	200.40	 0.00	  0.000	0.000	  0.12	 0.90																										
PIRATA Fr26	st036c01	B	2016-03-26T16:00:00z	  +0.000	 +0.500		  61.2	 7	 36.144	3.750	163.40	 0.46	  7.800	7.300	  0.62	 2.60																										
PIRATA Fr26	st036c01	B	2016-03-26T16:00:00z	  +0.000	 +0.500		  80.6	 6	 35.808	2.973	129.50	 0.08	 14.300	14.200	  1.05	 4.40																										
PIRATA Fr26	st036c01	B	2016-03-26T16:00:00z	  +0.000	 +0.500		 100.5	 5	 35.645	3.472	151.20	 0.02	 13.600	13.600	  1.05	 4.90																										
PIRATA Fr26	st036c01	B	2016-03-26T16:00:00z	  +0.000	 +0.500		 504.0	 4	 34.680	2.270	 98.80																															
PIRATA Fr26	st036c01	B	2016-03-26T16:00:00z	  +0.000	 +0.500		1008.0	 3	 34.630	3.481	151.40																															
PIRATA Fr26	st036c01	B	2016-03-26T16:00:00z	  +0.000	 +0.500		1008.0	 2	 34.630	3.485	151.60																															
PIRATA Fr26	st036c01	B	2016-03-26T16:00:00z	  +0.000	 +0.500		2020.0	 1	 34.963	5.573	242.20																															
PIRATA Fr26	st037c01	B	2016-03-27T21:30:00z	  +0.000	 +0.000		   3.0	11	 34.792	4.463	195.00	 0.00	  0.000	0.000	  0.02	 0.40	0.0064	0.0074	0.0029	0.0058	0.0058			0.0019	0.0237	0.0093			0.0470		0.0016	0.0090			0.0099		0.0166	0.0681				
PIRATA Fr26	st037c01	B	2016-03-27T21:30:00z	  +0.000	 +0.000		  10.0	10	 34.823	4.469	195.30																															
PIRATA Fr26	st037c01	B	2016-03-27T21:30:00z	  +0.000	 +0.000		  20.0	 9	 34.956	4.493	196.30	 0.00	  0.000	0.000	  0.01	 0.40	0.0051	0.0064	0.0016	0.0051	0.0057		0.0016	0.0188	0.0067				0.0857		0.0032	0.0096		0.0121			0.0385	0.0592				
PIRATA Fr26	st037c01	B	2016-03-27T21:30:00z	  +0.000	 +0.000		  40.0	 8	 36.167	4.560	198.90	 0.00	  0.000	0.000	  0.11	 0.80	0.0121	0.0155	0.0111	0.0127	0.0076			0.0025	0.0406	0.0076	0.0029		0.1174		0.0136	0.0251		0.0263			0.1180	0.1336		0.0029		
PIRATA Fr26	st037c01	B	2016-03-27T21:30:00z	  +0.000	 +0.000		  61.0	 7	 36.415	4.194	182.70	 0.20	  2.900	2.700	  0.35	 1.70	0.0652	0.0439	0.0118	0.0792	0.0299	0.0079	0.0048	0.0013	0.1221	0.0121	0.0025		0.0715		0.0658	0.1198		0.0442			0.1294	0.3084		0.0076		
PIRATA Fr26	st037c01	B	2016-03-27T21:30:00z	  +0.000	 +0.000		  80.0	 6	 35.831	3.742	162.90	 0.12	 10.700	10.500	  0.85	 3.70	0.0335	0.0192	0.0035	0.0498	0.0102	0.0022	0.0019		0.0508	0.0048	0.0016		0.0182		0.0549	0.0434		0.0227			0.0498	0.1293		0.0029		
PIRATA Fr26	st037c01	B	2016-03-27T21:30:00z	  +0.000	 +0.000		 100.0	 5	 35.700	3.765	163.90	 0.06	 11.700	11.600	  0.92	 4.30	0.0288	0.0144		0.0435	0.0077	0.0013	0.0013		0.0409	0.0035			0.0118		0.0553	0.0361		0.0195			0.0441	0.0940		0.0026		
PIRATA Fr26	st037c01	B	2016-03-27T21:30:00z	  +0.000	 +0.000		 503.0	 4	 34.650	2.454	106.70																															
PIRATA Fr26	st037c01	B	2016-03-27T21:30:00z	  +0.000	 +0.000		 503.0	 3	 34.650	2.460	107.00																															
PIRATA Fr26	st037c01	B	2016-03-27T21:30:00z	  +0.000	 +0.000		1006.0	 2	 34.627	3.515	152.80																															
PIRATA Fr26	st037c01	B	2016-03-27T21:30:00z	  +0.000	 +0.000		2023.0	 1	 34.967	5.676	246.70																															
PIRATA Fr26	st038c01	B	2016-03-28T18:00:00z	  +0.000	 -0.500		   3.0	11	 34.933	4.485	196.00	 0.01	  0.000	0.000	  0.00	 0.40																										
PIRATA Fr26	st038c01	B	2016-03-28T18:00:00z	  +0.000	 -0.500		  10.0	10	 34.943	4.495	196.40																															
PIRATA Fr26	st038c01	B	2016-03-28T18:00:00z	  +0.000	 -0.500		  20.0	 9	 35.094	4.537	198.20	 0.01	  0.000	0.000	  0.01	 0.40																										
PIRATA Fr26	st038c01	B	2016-03-28T18:00:00z	  +0.000	 -0.500		  41.0	 8	 36.279	4.554	198.50	 0.02	  0.000	0.000	  0.17	 1.20																										
PIRATA Fr26	st038c01	B	2016-03-28T18:00:00z	  +0.000	 -0.500		  60.0	 7	 36.366	4.169	181.60	 0.37	  4.300	3.900	  0.48	 1.80																										
PIRATA Fr26	st038c01	B	2016-03-28T18:00:00z	  +0.000	 -0.500		  80.0	 6	 35.860	3.807	165.70	 0.15	  9.900	9.700	  0.84	 3.40																										
PIRATA Fr26	st038c01	B	2016-03-28T18:00:00z	  +0.000	 -0.500		 101.0	 5	 35.757	3.535	153.90	 0.08	 12.200	12.100	  0.99	 4.10																										
