//ODV Spreadsheet file : /media/irdcampagnes/PIRATA/PIRATA-FR30/data-final/CHIMIE/PIRATAFR30_CHIMIE_odv.txt
//Data treated : 2024-04-09T14:06:20
//<InstrumentType>Chemical bottle analysis</InstrumentType>
//<Source>/media/irdcampagnes/PIRATA/PIRATA-FR30/data-final/CHIMIE/PIRATAFR30_CHIMIE.xlsx</Sources>
//<DataType>Bottles</DataType>
//<Creator>Pierre.Rousselot@ird.fr</Creator>
//
Cruise	Station	Type	yyyy-mm-ddThh:mm:ss	Longitude [degrees_east]	Latitude [degrees_north]	Bot. Depth [m]	DEPTH [m]	Bottle nb	PSAL [Psu]	DOX1 [ml/l]	DOX2 [micromole/kg]	NTIW [micromole/kg]	NTAW+NTIW [micromole/kg]	NTAW [micromole/kg]	PHOW [micromole/kg]	SLCW [micromole/kg]	CHC3 [microgramme/l]	CHCZ [microgramme/l]	PERP [microgramme/l]	BFUP [microgramme/l]	FUCP [microgramme/l]	NEXW [microgramme/l]	PXAP [microgramme/l]	VIOW [microgramme/l]	HFUP [microgramme/l]	DXAP [microgramme/l]	AXAP [microgramme/l]	TXAP [microgramme/l]	ZXAP [microgramme/l]	LUTW [microgramme/l]	CHBD [microgramme/l]	CH2P [microgramme/l]	CHLB [microgramme/l]	AACP [microgramme/l]	BBCP [microgramme/l]	PHEP [microgramme/l]	CHAD [microgramme/l]	CH1P [microgramme/l]	CPHL [microgramme/l]	PHEA [microgramme/l]	CXAP [microgramme/l]	ATXA [microgramme/l]	TEMP [°C]	PHPH [pH unit]	PHTP [°C]	ALKY [micromole/kg]
PIRATA-FR30	st022c01	B	2020-03-09T01:26:12z	 -10.001	 -7.500		  63.0	 8	36.5214	5.116	222.91																																				
PIRATA-FR30	st022c01	B	2020-03-09T01:26:12z	 -10.001	 -7.500		  82.0	 7	36.0531	3.272	142.45																																				
PIRATA-FR30	st022c01	B	2020-03-09T01:26:12z	 -10.001	 -7.500		 102.0	 6	35.6523	2.317	100.85																																				
PIRATA-FR30	st022c01	B	2020-03-09T01:26:12z	 -10.001	 -7.500		 454.0	 5	34.7384	1.584	 68.91																																				
PIRATA-FR30	st022c01	B	2020-03-09T01:26:12z	 -10.001	 -7.500		 706.0	 4	34.5091	2.841	123.57																																				
PIRATA-FR30	st022c01	B	2020-03-09T01:26:12z	 -10.001	 -7.500		1008.0	 3	34.5768	3.912	170.10																																				
PIRATA-FR30	st022c01	B	2020-03-09T01:26:12z	 -10.001	 -7.500		1514.0	 2	34.9111	5.009	217.71																																				
PIRATA-FR30	st022c01	B	2020-03-09T01:26:12z	 -10.001	 -7.500		2021.0	 1	34.4357	5.580	242.63																																				
PIRATA-FR30	st023c01	B	2020-03-09T05:52:45z	 -10.001	 -6.998		   4.0	12	36.3820	4.498	196.28																																				
PIRATA-FR30	st023c01	B	2020-03-09T05:52:45z	 -10.001	 -6.998		   5.0	11	36.3850	4.498	196.27																																				
PIRATA-FR30	st023c01	B	2020-03-09T05:52:45z	 -10.001	 -6.998		  20.0	10	36.3854	4.498	196.29																																				
PIRATA-FR30	st023c01	B	2020-03-09T05:52:45z	 -10.001	 -6.998		  40.0	 9	36.3880	4.516	197.05																																				
PIRATA-FR30	st023c01	B	2020-03-09T05:52:45z	 -10.001	 -6.998		  60.0	 8	36.4582	5.120	223.17																																				
PIRATA-FR30	st023c01	B	2020-03-09T05:52:45z	 -10.001	 -6.998		  81.0	 7	36.2166	4.353	189.62																																				
PIRATA-FR30	st023c01	B	2020-03-09T05:52:45z	 -10.001	 -6.998		 103.0	 6	35.5977	2.273	 98.94																																				
PIRATA-FR30	st023c01	B	2020-03-09T05:52:45z	 -10.001	 -6.998		 403.0	 5	34.7672	1.756	 76.41																																				
PIRATA-FR30	st023c01	B	2020-03-09T05:52:45z	 -10.001	 -6.998		 706.0	 4	34.5175	2.658	115.63																																				
PIRATA-FR30	st023c01	B	2020-03-09T05:52:45z	 -10.001	 -6.998		1009.0	 3	34.5480	3.487	151.64																																				
PIRATA-FR30	st023c01	B	2020-03-09T05:52:45z	 -10.001	 -6.998		1513.0	 2	34.9163	5.029	218.63																																				
PIRATA-FR30	st023c01	B	2020-03-09T05:52:45z	 -10.001	 -6.998		2022.0	 1	34.9433	5.525	240.17																																				
PIRATA-FR30	st024c01	B	2020-03-09T10:24:03z	 -10.001	 -6.498		   5.0	12	36.3882	4.517	197.12																																				
PIRATA-FR30	st024c01	B	2020-03-09T10:24:03z	 -10.001	 -6.498		  21.0	11	36.3874	4.514	196.97																																				
PIRATA-FR30	st024c01	B	2020-03-09T10:24:03z	 -10.001	 -6.498		  40.0	10	36.3838	4.515	197.03																																				
PIRATA-FR30	st024c01	B	2020-03-09T10:24:03z	 -10.001	 -6.498		  60.0	 9	36.3391	5.070	221.05																																				
PIRATA-FR30	st024c01	B	2020-03-09T10:24:03z	 -10.001	 -6.498		  80.0	 8	35.9098	3.441	149.90																																				
PIRATA-FR30	st024c01	B	2020-03-09T10:24:03z	 -10.001	 -6.498		 101.0	 7	35.7515	2.538	110.49																																				
PIRATA-FR30	st024c01	B	2020-03-09T10:24:03z	 -10.001	 -6.498		 403.0	 6	34.7441	1.537	 66.88																																				
PIRATA-FR30	st024c01	B	2020-03-09T10:24:03z	 -10.001	 -6.498		 806.0	 5	34.5034	2.941	127.95																																				
PIRATA-FR30	st024c01	B	2020-03-09T10:24:03z	 -10.001	 -6.498		1009.0	 4	34.5720	3.552	154.45																																				
PIRATA-FR30	st024c01	B	2020-03-09T10:24:03z	 -10.001	 -6.498		1515.0	 3	34.9117	4.964	215.78																																				
PIRATA-FR30	st024c01	B	2020-03-09T10:24:03z	 -10.001	 -6.498		2019.0	 2	34.9494	5.547	241.12																																				
PIRATA-FR30	st024c01	B	2020-03-09T10:24:03z	 -10.001	 -6.498		2019.0	 1	34.9470	5.542	240.90																																				
PIRATA-FR30	st025c01	B	2020-03-10T00:30:47z	 -10.005	 -6.027		   2.0	12	36.3931	4.368	190.59						0.0031	0.0034	0.0021	0.0028	0.0018			0.0011	0.0115	0.0033			0.0440					0.0047			0.0233	0.0234	0.0467								
PIRATA-FR30	st025c01	B	2020-03-10T00:30:47z	 -10.005	 -6.027		  23.0	11	36.3959	4.545	198.35						0.0023	0.0039	0.0024	0.0032	0.0022			0.0011	0.0134	0.0036			0.0445		0.0025	0.0040	0.0065	0.0047			0.0223	0.0276	0.0499								
PIRATA-FR30	st025c01	B	2020-03-10T00:30:47z	 -10.005	 -6.027		  43.0	10	36.3982	4.645	202.67						0.0025	0.0043	0.0026	0.0035	0.0023			0.0011	0.0157	0.0037			0.0518		0.0027	0.0048	0.0075	0.0056			0.0277	0.0313	0.0590								
PIRATA-FR30	st025c01	B	2020-03-10T00:30:47z	 -10.005	 -6.027		  62.0	 9	36.1377	2.826	123.20						0.0518	0.0541	0.0069	0.0760	0.0152	0.0039		0.0039	0.1495	0.0128	0.0018		0.1455		0.0296	0.0762	0.1058	0.0341			0.1753	0.2652	0.4405	0.0075							
PIRATA-FR30	st025c01	B	2020-03-10T00:30:47z	 -10.005	 -6.027		  82.0	 8	35.8573	2.415	105.16						0.0473	0.0329	0.0035	0.0780	0.0124	0.0043	0.0046	0.0025	0.0807	0.0064	0.0011		0.0347		0.0906	0.0542	0.1448	0.0241			0.0816	0.1840	0.2656	0.0060							
PIRATA-FR30	st025c01	B	2020-03-10T00:30:47z	 -10.005	 -6.027		 100.0	 7	35.6056	2.246	 97.76						0.0303	0.0180	0.0022	0.0456	0.0078	0.0017	0.0022		0.0471	0.0035	0.0012		0.0138		0.0935	0.0266	0.1201	0.0207			0.0512	0.1032	0.1544	0.0055							
PIRATA-FR30	st025c01	B	2020-03-10T00:30:47z	 -10.005	 -6.027		 403.0	 6	34.7388	1.840	 80.05																																				
PIRATA-FR30	st025c01	B	2020-03-10T00:30:47z	 -10.005	 -6.027		 806.0	 5	34.4923	3.146	136.84																																				
PIRATA-FR30	st025c01	B	2020-03-10T00:30:47z	 -10.005	 -6.027		1008.0	 4	34.5819	3.443	149.74																																				
PIRATA-FR30	st025c01	B	2020-03-10T00:30:47z	 -10.005	 -6.027		1514.0	 3	34.9196	4.998	217.29																																				
PIRATA-FR30	st025c01	B	2020-03-10T00:30:47z	 -10.005	 -6.027		1514.0	 2	34.9205	4.998	217.28																																				
PIRATA-FR30	st025c01	B	2020-03-10T00:30:47z	 -10.005	 -6.027		2022.0	 1	34.9472	5.548	241.15																																				
PIRATA-FR30	st026c01	B	2020-03-10T05:20:41z	 -10.001	 -5.501		   5.0	12	36.0922	4.487	195.86																																				
PIRATA-FR30	st026c01	B	2020-03-10T05:20:41z	 -10.001	 -5.501		  20.0	11	36.0936	4.487	195.86																																				
PIRATA-FR30	st026c01	B	2020-03-10T05:20:41z	 -10.001	 -5.501		  40.0	10	36.2557	4.495	196.17																																				
PIRATA-FR30	st026c01	B	2020-03-10T05:20:41z	 -10.001	 -5.501		  60.0	 9	36.3190	4.847	211.36																																				
PIRATA-FR30	st026c01	B	2020-03-10T05:20:41z	 -10.001	 -5.501		  82.0	 8	36.0540	3.604	157.00																																				
PIRATA-FR30	st026c01	B	2020-03-10T05:20:41z	 -10.001	 -5.501		 101.0	 7	35.8199	2.807	122.21																																				
PIRATA-FR30	st026c01	B	2020-03-10T05:20:41z	 -10.001	 -5.501		 402.0	 6	34.7291	2.074	 90.24																																				
PIRATA-FR30	st026c01	B	2020-03-10T05:20:41z	 -10.001	 -5.501		 706.0	 5	34.5113	2.761	120.12																																				
PIRATA-FR30	st026c01	B	2020-03-10T05:20:41z	 -10.001	 -5.501		1009.0	 4	34.6065	3.553	154.52																																				
PIRATA-FR30	st026c01	B	2020-03-10T05:20:41z	 -10.001	 -5.501		1009.0	 3	34.6052	3.561	154.83																																				
PIRATA-FR30	st026c01	B	2020-03-10T05:20:41z	 -10.001	 -5.501		1513.0	 2	34.9310	5.032	218.74																																				
PIRATA-FR30	st026c01	B	2020-03-10T05:20:41z	 -10.001	 -5.501		2023.0	 1	34.9485	5.572	242.17																																				
PIRATA-FR30	st027c01	B	2020-03-10T10:03:16z	 -10.004	 -5.001		   4.0	12	35.8628	4.517	197.22																																				
PIRATA-FR30	st027c01	B	2020-03-10T10:03:16z	 -10.004	 -5.001		  20.0	11	35.8621	4.530	197.79																																				
PIRATA-FR30	st027c01	B	2020-03-10T10:03:16z	 -10.004	 -5.001		  40.0	10	36.3171	4.801	209.41																																				
PIRATA-FR30	st027c01	B	2020-03-10T10:03:16z	 -10.004	 -5.001		  60.0	 9	36.0343	3.674	160.11																																				
PIRATA-FR30	st027c01	B	2020-03-10T10:03:16z	 -10.004	 -5.001		  80.0	 8	35.8370	2.998	130.52																																				
PIRATA-FR30	st027c01	B	2020-03-10T10:03:16z	 -10.004	 -5.001		 102.0	 7	35.5606	2.842	123.69																																				
PIRATA-FR30	st027c01	B	2020-03-10T10:03:16z	 -10.004	 -5.001		 403.0	 6	34.8135	1.795	 78.09																																				
PIRATA-FR30	st027c01	B	2020-03-10T10:03:16z	 -10.004	 -5.001		 756.0	 5	34.4990	2.958	128.65																																				
PIRATA-FR30	st027c01	B	2020-03-10T10:03:16z	 -10.004	 -5.001		 756.0	 4	34.5014	2.959	128.69																																				
PIRATA-FR30	st027c01	B	2020-03-10T10:03:16z	 -10.004	 -5.001		1008.0	 3	34.6178	3.593	156.22																																				
PIRATA-FR30	st027c01	B	2020-03-10T10:03:16z	 -10.004	 -5.001		1514.0	 2	34.9392	5.087	221.13																																				
PIRATA-FR30	st027c01	B	2020-03-10T10:03:16z	 -10.004	 -5.001		2022.0	 1	34.9486	5.554	241.38																																				
PIRATA-FR30	st028c01	B	2020-03-10T14:43:48z	 -10.001	 -4.501		   4.0	12	35.8351	4.527	197.66																																				
PIRATA-FR30	st028c01	B	2020-03-10T14:43:48z	 -10.001	 -4.501		  21.0	11	35.8126	4.542	198.29																																				
PIRATA-FR30	st028c01	B	2020-03-10T14:43:48z	 -10.001	 -4.501		  40.0	10	36.1456	4.847	211.33																																				
PIRATA-FR30	st028c01	B	2020-03-10T14:43:48z	 -10.001	 -4.501		  63.0	 9	35.7746	3.203	139.51																																				
PIRATA-FR30	st028c01	B	2020-03-10T14:43:48z	 -10.001	 -4.501		  83.0	 8	35.4296	2.328	101.32																																				
PIRATA-FR30	st028c01	B	2020-03-10T14:43:48z	 -10.001	 -4.501		 101.0	 7	35.3959	2.414	105.06																																				
PIRATA-FR30	st028c01	B	2020-03-10T14:43:48z	 -10.001	 -4.501		 404.0	 6	34.8723	1.747	 76.00																																				
PIRATA-FR30	st028c01	B	2020-03-10T14:43:48z	 -10.001	 -4.501		 403.0	 5	34.8725	1.684	 73.24																																				
PIRATA-FR30	st028c01	B	2020-03-10T14:43:48z	 -10.001	 -4.501		 847.0	 4	34.5112	3.241	140.93																																				
PIRATA-FR30	st028c01	B	2020-03-10T14:43:48z	 -10.001	 -4.501		1008.0	 3	34.6053	3.593	156.24																																				
PIRATA-FR30	st028c01	B	2020-03-10T14:43:48z	 -10.001	 -4.501		1514.0	 2	34.9404	5.117	222.41																																				
PIRATA-FR30	st028c01	B	2020-03-10T14:43:48z	 -10.001	 -4.501		2039.0	 1	34.9539	5.620	244.25																																				
PIRATA-FR30	st029c01	B	2020-03-10T19:18:47z	 -10.002	 -3.998		   5.0	12	35.7774	4.544	198.38						0.0048	0.0089	0.0052	0.0062	0.0104	0.0012			0.0210	0.0081			0.1178		0.0070	0.0058	0.0128	0.0201			0.0691	0.0906	0.1597	0.0053							
PIRATA-FR30	st029c01	B	2020-03-10T19:18:47z	 -10.002	 -3.998		  20.0	11	35.7759	4.533	197.88						0.0059	0.0084	0.0040	0.0057	0.0094				0.0213	0.0080			0.1049		0.0068	0.0057	0.0125	0.0173			0.0627	0.0739	0.1366	0.0052							
PIRATA-FR30	st029c01	B	2020-03-10T19:18:47z	 -10.002	 -3.998		  41.0	10	35.9558	4.379	190.85						0.0593	0.0563	0.0170	0.0835	0.0292	0.0093	0.0053	0.0068	0.1580	0.0175	0.0029		0.0815		0.0083	0.0900	0.0983	0.0233			0.0638	0.3596	0.4234	0.0074							
PIRATA-FR30	st029c01	B	2020-03-10T19:18:47z	 -10.002	 -3.998		  60.0	 9	35.6408	2.495	108.59						0.0617	0.0396	0.0095	0.0778	0.0301	0.0090	0.0124	0.0048	0.1007	0.0105	0.0021		0.0612		0.1068	0.0928	0.1996	0.0337			0.0942	0.2667	0.3609	0.0080							
PIRATA-FR30	st029c01	B	2020-03-10T19:18:47z	 -10.002	 -3.998		  81.0	 8	35.5399	2.516	109.50						0.0167	0.0092	0.0035	0.0210	0.0080				0.0361	0.0033	0.0008		0.0059		0.0278	0.0210	0.0488	0.0089			0.0168	0.0634	0.0802	0.0046							
PIRATA-FR30	st029c01	B	2020-03-10T19:18:47z	 -10.002	 -3.998		 101.0	 7	35.5025	2.512	109.31						0.0045	0.0025	0.0030	0.0054	0.0025				0.0123	0.0017			0.0031		0.0036	0.0044	0.0080	0.0029			0.0029	0.0213	0.0242								
PIRATA-FR30	st029c01	B	2020-03-10T19:18:47z	 -10.002	 -3.998		 101.0	 6	35.5047	2.523	109.83																																				
PIRATA-FR30	st029c01	B	2020-03-10T19:18:47z	 -10.002	 -3.998		 404.0	 5	34.8763	1.831	 79.64																																				
PIRATA-FR30	st029c01	B	2020-03-10T19:18:47z	 -10.002	 -3.998		 706.0	 4	34.5012	2.902	126.19																																				
PIRATA-FR30	st029c01	B	2020-03-10T19:18:47z	 -10.002	 -3.998		1008.0	 3	34.6254	3.659	159.37																																				
PIRATA-FR30	st029c01	B	2020-03-10T19:18:47z	 -10.002	 -3.998		1514.0	 2	34.9376	5.077	220.67																																				
PIRATA-FR30	st029c01	B	2020-03-10T19:18:47z	 -10.002	 -3.998		2021.0	 1	34.9532	5.627	244.56																																				
PIRATA-FR30	st030c01	B	2020-03-10T23:52:06z	 -10.004	 -3.498		   2.0	12	35.7548	4.529	197.71																																				
PIRATA-FR30	st030c01	B	2020-03-10T23:52:06z	 -10.004	 -3.498		  21.0	11	35.7550	4.530	197.75																																				
PIRATA-FR30	st030c01	B	2020-03-10T23:52:06z	 -10.004	 -3.498		  40.0	10	35.7878	3.506	152.69																																				
PIRATA-FR30	st030c01	B	2020-03-10T23:52:06z	 -10.004	 -3.498		  61.0	 9	35.6138	2.587	112.60																																				
PIRATA-FR30	st030c01	B	2020-03-10T23:52:06z	 -10.004	 -3.498		  84.0	 8	35.5626	2.438	106.12																																				
PIRATA-FR30	st030c01	B	2020-03-10T23:52:06z	 -10.004	 -3.498		  84.0	 7	35.5633	2.443	106.32																																				
PIRATA-FR30	st030c01	B	2020-03-10T23:52:06z	 -10.004	 -3.498		 101.0	 6	35.5508	2.247	 97.80																																				
PIRATA-FR30	st030c01	B	2020-03-10T23:52:06z	 -10.004	 -3.498		 453.0	 5	34.8036	1.647	 71.65																																				
PIRATA-FR30	st030c01	B	2020-03-10T23:52:06z	 -10.004	 -3.498		 705.0	 4	34.5009	2.986	129.85																																				
PIRATA-FR30	st030c01	B	2020-03-10T23:52:06z	 -10.004	 -3.498		1008.0	 3	34.6096	3.510	152.63																																				
PIRATA-FR30	st030c01	B	2020-03-10T23:52:06z	 -10.004	 -3.498		1514.0	 2	34.9524	5.232	227.43																																				
PIRATA-FR30	st030c01	B	2020-03-10T23:52:06z	 -10.004	 -3.498		2021.0	 1	34.9515	5.583	242.64																																				
PIRATA-FR30	st031c01	B	2020-03-11T04:24:11z	 -10.002	 -2.997		   4.0	12	35.6983	4.560	199.08																																				
PIRATA-FR30	st031c01	B	2020-03-11T04:24:11z	 -10.002	 -2.997		  20.0	11	35.6837	4.545	198.44																																				
PIRATA-FR30	st031c01	B	2020-03-11T04:24:11z	 -10.002	 -2.997		  41.0	10	35.9206	4.464	194.53																																				
PIRATA-FR30	st031c01	B	2020-03-11T04:24:11z	 -10.002	 -2.997		  61.0	 9	35.6808	2.752	119.82																																				
PIRATA-FR30	st031c01	B	2020-03-11T04:24:11z	 -10.002	 -2.997		  61.0	 8	35.6632	2.608	113.53																																				
PIRATA-FR30	st031c01	B	2020-03-11T04:24:11z	 -10.002	 -2.997		  80.0	 7	35.6108	2.275	 99.05																																				
PIRATA-FR30	st031c01	B	2020-03-11T04:24:11z	 -10.002	 -2.997		 100.0	 6	35.5630	2.168	 94.35																																				
PIRATA-FR30	st031c01	B	2020-03-11T04:24:11z	 -10.002	 -2.997		 403.0	 5	34.8109	1.696	 73.78																																				
PIRATA-FR30	st031c01	B	2020-03-11T04:24:11z	 -10.002	 -2.997		 705.0	 4	34.4745	3.528	153.45																																				
PIRATA-FR30	st031c01	B	2020-03-11T04:24:11z	 -10.002	 -2.997		1009.0	 3	34.5994	3.494	151.93																																				
PIRATA-FR30	st031c01	B	2020-03-11T04:24:11z	 -10.002	 -2.997		1515.0	 2	34.9496	5.158	224.22																																				
PIRATA-FR30	st031c01	B	2020-03-11T04:24:11z	 -10.002	 -2.997		2021.0	 1	34.9526	5.619	244.21																																				
PIRATA-FR30	st032c01	B	2020-03-11T08:52:52z	 -10.005	 -2.498		   5.0	12	35.8091	4.521	197.39																																				
PIRATA-FR30	st032c01	B	2020-03-11T08:52:52z	 -10.005	 -2.498		  20.0	11	35.8283	4.544	198.37																																				
PIRATA-FR30	st032c01	B	2020-03-11T08:52:52z	 -10.005	 -2.498		  40.0	10	35.7558	3.319	144.57																																				
PIRATA-FR30	st032c01	B	2020-03-11T08:52:52z	 -10.005	 -2.498		  40.0	 9	35.7531	3.302	143.83																																				
PIRATA-FR30	st032c01	B	2020-03-11T08:52:52z	 -10.005	 -2.498		  60.0	 8	35.6172	2.820	122.75																																				
PIRATA-FR30	st032c01	B	2020-03-11T08:52:52z	 -10.005	 -2.498		  81.0	 7	35.5855	3.068	133.52																																				
PIRATA-FR30	st032c01	B	2020-03-11T08:52:52z	 -10.005	 -2.498		 102.0	 6	35.5641	3.025	131.68																																				
PIRATA-FR30	st032c01	B	2020-03-11T08:52:52z	 -10.005	 -2.498		 403.0	 5	34.7877	1.754	 76.32																																				
PIRATA-FR30	st032c01	B	2020-03-11T08:52:52z	 -10.005	 -2.498		 705.0	 4	34.4878	3.274	142.40																																				
PIRATA-FR30	st032c01	B	2020-03-11T08:52:52z	 -10.005	 -2.498		1008.0	 3	34.6172	3.625	157.64																																				
PIRATA-FR30	st032c01	B	2020-03-11T08:52:52z	 -10.005	 -2.498		1514.0	 2	34.9589	5.244	227.96																																				
PIRATA-FR30	st032c01	B	2020-03-11T08:52:52z	 -10.005	 -2.498		2023.0	 1	34.9519	5.614	244.05																																				
PIRATA-FR30	st033c01	B	2020-03-11T13:17:36z	 -10.001	 -1.999		   2.0	12	35.9117	4.545	198.39						0.0067	0.0059	0.0033	0.0047	0.0102			0.0019	0.0168	0.0146		0.0048	0.1201		0.0065	0.0067	0.0132		0.0203	0.0141	0.0706	0.0856	0.1562								
PIRATA-FR30	st033c01	B	2020-03-11T13:17:36z	 -10.001	 -1.999		  20.0	11	35.9083	4.557	198.93						0.0074	0.0078	0.0041	0.0050	0.0117			0.0018	0.0189	0.0096		0.0024	0.0999		0.0079	0.0076	0.0155	0.0185		0.0049	0.0710	0.0953	0.1663	0.0035							
PIRATA-FR30	st033c01	B	2020-03-11T13:17:36z	 -10.001	 -1.999		  20.0	10	35.9096	4.559	199.02																																				
PIRATA-FR30	st033c01	B	2020-03-11T13:17:36z	 -10.001	 -1.999		  40.0	 9	35.8360	4.668	203.43						0.1361	0.1581	0.0525	0.1220	0.1853	0.0083	0.0119	0.0113	0.3016	0.0479	0.0093	0.0056	0.2289		0.0435	0.1148	0.1583	0.0698		0.0142	0.2223	0.9140	1.1363	0.0152							
PIRATA-FR30	st033c01	B	2020-03-11T13:17:36z	 -10.001	 -1.999		  60.0	 8	35.6306	3.082	134.18						0.0416	0.0238	0.0034	0.0507	0.0260	0.0022	0.0041	0.0010	0.0551	0.0067	0.0015		0.0265		0.1202	0.0509	0.1711	0.0260			0.0736	0.1500	0.2236	0.0049							
PIRATA-FR30	st033c01	B	2020-03-11T13:17:36z	 -10.001	 -1.999		  81.0	 7	35.5706	3.132	136.34						0.0249	0.0123	0.0019	0.0295	0.0120	0.0010	0.0010		0.0355	0.0037	0.0007		0.0067		0.0667	0.0222	0.0889	0.0149			0.0356	0.0745	0.1101	0.0033							
PIRATA-FR30	st033c01	B	2020-03-11T13:17:36z	 -10.001	 -1.999		 101.0	 6	35.5424	3.051	132.79						0.0125	0.0037		0.0113	0.0053				0.0185	0.0020			0.0019		0.0106	0.0053	0.0159	0.0035			0.0075	0.0321	0.0396	0.0024							
PIRATA-FR30	st033c01	B	2020-03-11T13:17:36z	 -10.001	 -1.999		 383.0	 5	34.8132	1.733	 75.41																																				
PIRATA-FR30	st033c01	B	2020-03-11T13:17:36z	 -10.001	 -1.999		 705.0	 4	34.4820	3.436	149.43																																				
PIRATA-FR30	st033c01	B	2020-03-11T13:17:36z	 -10.001	 -1.999		1009.0	 3	34.6480	3.622	157.49																																				
PIRATA-FR30	st033c01	B	2020-03-11T13:17:36z	 -10.001	 -1.999		1514.0	 2	34.9631	5.288	229.87																																				
PIRATA-FR30	st033c01	B	2020-03-11T13:17:36z	 -10.001	 -1.999		2022.0	 1	34.9483	5.701	247.84																																				
PIRATA-FR30	st034c01	B	2020-03-11T17:44:42z	 -10.001	 -1.499		   5.0	12	35.9314	4.565	199.27																																				
PIRATA-FR30	st034c01	B	2020-03-11T17:44:42z	 -10.001	 -1.499		   5.0	11	35.9325	4.555	198.84																																				
PIRATA-FR30	st034c01	B	2020-03-11T17:44:42z	 -10.001	 -1.499		  20.0	10	35.9200	4.636	202.32																																				
PIRATA-FR30	st034c01	B	2020-03-11T17:44:42z	 -10.001	 -1.499		  41.0	 9	35.8161	3.634	158.32																																				
PIRATA-FR30	st034c01	B	2020-03-11T17:44:42z	 -10.001	 -1.499		  60.0	 8	35.6684	2.884	125.54																																				
PIRATA-FR30	st034c01	B	2020-03-11T17:44:42z	 -10.001	 -1.499		  80.0	 7	35.5926	2.173	 94.60																																				
PIRATA-FR30	st034c01	B	2020-03-11T17:44:42z	 -10.001	 -1.499		 101.0	 6	35.5630	3.069	133.57																																				
PIRATA-FR30	st034c01	B	2020-03-11T17:44:42z	 -10.001	 -1.499		 402.0	 5	34.7606	2.135	 92.88																																				
PIRATA-FR30	st034c01	B	2020-03-11T17:44:42z	 -10.001	 -1.499		 706.0	 4	34.4881	3.506	152.48																																				
PIRATA-FR30	st034c01	B	2020-03-11T17:44:42z	 -10.001	 -1.499		1009.0	 3	34.6639	3.664	159.30																																				
PIRATA-FR30	st034c01	B	2020-03-11T17:44:42z	 -10.001	 -1.499		1514.0	 2	34.9571	5.178	225.09																																				
PIRATA-FR30	st034c01	B	2020-03-11T17:44:42z	 -10.001	 -1.499		2021.0	 1	34.9552	5.765	250.55																																				
PIRATA-FR30	st035c01	B	2020-03-11T22:11:32z	 -10.001	 -1.000		   4.0	12	35.9312	4.564	199.20						0.0078	0.0074	0.0054	0.0056	0.0098			0.0008	0.0209	0.0107			0.0852		0.0048	0.0048	0.0096		0.0219		0.0626	0.0974	0.1600	0.0035							
PIRATA-FR30	st035c01	B	2020-03-11T22:11:32z	 -10.001	 -1.000		  20.0	11	35.9477	4.570	199.47						0.0078	0.0082	0.0047	0.0061	0.0095			0.0008	0.0218	0.0085			0.0832		0.0045	0.0050	0.0095	0.0153		0.0041	0.0574	0.0736	0.1310	0.0031							
PIRATA-FR30	st035c01	B	2020-03-11T22:11:32z	 -10.001	 -1.000		  40.0	10	36.1240	4.292	187.07						0.0936	0.0776	0.0138	0.0918	0.0371	0.0045	0.0066	0.0047	0.2533	0.0204	0.0053		0.1090		0.0280	0.1210	0.1490	0.0385			0.1380	0.4540	0.5920	0.0107							
PIRATA-FR30	st035c01	B	2020-03-11T22:11:32z	 -10.001	 -1.000		  61.0	 9	35.8504	3.247	141.43						0.0499	0.0323	0.0056	0.0607	0.0225	0.0076	0.0089	0.0025	0.0808	0.0087	0.0035		0.0385		0.1026	0.0851	0.1877	0.0276			0.0842	0.2197	0.3039	0.0060							
PIRATA-FR30	st035c01	B	2020-03-11T22:11:32z	 -10.001	 -1.000		  81.0	 8	35.6072	3.536	153.97						0.0207	0.0097	0.0019	0.0280	0.0059				0.0308	0.0032	0.0008		0.0031		0.0176	0.0084	0.0260	0.0046			0.0120	0.0638	0.0758	0.0022							
PIRATA-FR30	st035c01	B	2020-03-11T22:11:32z	 -10.001	 -1.000		 101.0	 7	35.5712	4.166	181.39						0.0199	0.0075	0.0011	0.0227	0.0051				0.0312	0.0029			0.0028		0.0216	0.0074	0.0290	0.0049			0.0125	0.0506	0.0631								
PIRATA-FR30	st035c01	B	2020-03-11T22:11:32z	 -10.001	 -1.000		 353.0	 6	34.8814	1.756	 76.43																																				
PIRATA-FR30	st035c01	B	2020-03-11T22:11:32z	 -10.001	 -1.000		 755.0	 5	34.4894	3.534	153.76																																				
PIRATA-FR30	st035c01	B	2020-03-11T22:11:32z	 -10.001	 -1.000		1008.0	 4	34.6569	3.636	158.16																																				
PIRATA-FR30	st035c01	B	2020-03-11T22:11:32z	 -10.001	 -1.000		1513.0	 3	34.9609	5.218	226.93																																				
PIRATA-FR30	st035c01	B	2020-03-11T22:11:32z	 -10.001	 -1.000		2020.0	 2	34.9646	5.683	247.08																																				
PIRATA-FR30	st035c01	B	2020-03-11T22:11:32z	 -10.001	 -1.000		2020.0	 1	34.9624	5.684	247.14																																				
PIRATA-FR30	st036c01	B	2020-03-12T02:50:35z	  -9.929	 -0.500		   3.0	12	36.0014	4.530	197.72																																				
PIRATA-FR30	st036c01	B	2020-03-12T02:50:35z	  -9.929	 -0.500		  20.0	11	36.0697	4.532	197.74																																				
