//ODV Spreadsheet file : /media/irdcampagnes/PIRATA/PIRATA-FR29/data-final/CHIMIE/PIRATAFR29_CHIMIE_odv.txt
//Data treated : 2024-04-15T15:25:16
//<InstrumentType>Chemical bottle analysis</InstrumentType>
//<Source>/media/irdcampagnes/PIRATA/PIRATA-FR29/data-final/CHIMIE/PIRATAFR29_CHIMIE.xlsx</Sources>
//<DataType>Bottles</DataType>
//<Creator>Pierre.Rousselot@ird.fr</Creator>
//
Cruise	Station	Type	yyyy-mm-ddThh:mm:ss	Longitude [degrees_east]	Latitude [degrees_north]	Bot. Depth [m]	DEPTH [m]	Bottle nb	PSAL [Psu]	DOX1 [ml/l]	DOX2 [micromole/kg]	NTIW [micromole/kg]	NTAW+NTIW [micromole/kg]	NTAW [micromole/kg]	PHOW [micromole/kg]	SLCW [micromole/kg]	CHC3 [microgramme/l]	CHCZ [microgramme/l]	PERP [microgramme/l]	BFUP [microgramme/l]	FUCP [microgramme/l]	NEXW [microgramme/l]	PXAP [microgramme/l]	VIOW [microgramme/l]	HFUP [microgramme/l]	DXAP [microgramme/l]	AXAP [microgramme/l]	TXAP [microgramme/l]	ZXAP [microgramme/l]	LUTW [microgramme/l]	CHBD [microgramme/l]	CH2P [microgramme/l]	CHLB [microgramme/l]	AACP [microgramme/l]	BBCP [microgramme/l]	PHEP [microgramme/l]	CHAD [microgramme/l]	CH1P [microgramme/l]	CPHL [microgramme/l]	PHEA [microgramme/l]	CXAP [microgramme/l]	ATXA [microgramme/l]	TEMP [°C]	PHPH [pH unit]	PHTP [°C]	ALKY [micromole/kg]
PIRATA Fr29	st018c01	B	2019-03-13T17:40:47z	  -0.000	 -5.999		  79.4	 9	35.6087	2.683	116.82	 0.07	 18.200	18.100	  1.12	 5.80	0.0344	0.0182	0.0035	0.0500	0.0145	0.0032	0.0026	0.0010	0.0492	0.0046	0.0014		0.0129		0.0812	0.0311	0.1123	0.0187			0.0436	0.1283	0.1719								
PIRATA Fr29	st018c01	B	2019-03-13T17:40:47z	  -0.000	 -5.999		 100.2	 8	35.4663	2.808	122.23	 0.03	 18.900	18.900	  1.18	 6.39	0.0213	0.0110	0.0031	0.0275	0.0082	0.0013	0.0010		0.0313	0.0029	0.0014		0.0059		0.0592	0.0228	0.0821	0.0125			0.0274	0.0757	0.1031	0.0018							
PIRATA Fr29	st018c01	B	2019-03-13T17:40:47z	  -0.000	 -5.999		 303.0	 7	34.9816	1.624	 70.69	 0.01	 31.400	31.400	  1.82	13.20																															
PIRATA Fr29	st018c01	B	2019-03-13T17:40:47z	  -0.000	 -5.999			 6																																							
PIRATA Fr29	st018c01	B	2019-03-13T17:40:47z	  -0.000	 -5.999		 505.1	 5	34.6945	1.570	 68.33	 0.01	 37.700	37.700	  2.21	19.70																															
PIRATA Fr29	st018c01	B	2019-03-13T17:40:47z	  -0.000	 -5.999		 806.2	 4	34.5173	2.819	122.63	 0.01	 37.200	37.200	  2.34	31.70																															
PIRATA Fr29	st018c01	B	2019-03-13T17:40:47z	  -0.000	 -5.999		1088.4	 3	34.6001	3.330	144.81	 0.01	 34.400	34.400	  2.20	33.80																															
PIRATA Fr29	st018c01	B	2019-03-13T17:40:47z	  -0.000	 -5.999		1514.1	 2	34.9209	5.424	235.82	 0.01	 23.700	23.700	  1.52	23.00																															
PIRATA Fr29	st018c01	B	2019-03-13T17:40:47z	  -0.000	 -5.999		2019.4	 1	34.9400	4.937	214.59	 0.01	 21.800	21.800	  1.41	28.40																															
PIRATA Fr29	st019c01	B	2019-03-15T07:46:15z	  +7.000	 -6.000		   3.6	12	34.7477	4.456	194.76	 0.00	  0.020	0.020	  0.05	 1.08	0.0049	0.0038	0.0048	0.0051	0.0059			0.0023	0.0224	0.0058			0.0960		0.0094	0.0122	0.0216	0.0174			0.0762	0.0951	0.1713	0.0021							
PIRATA Fr29	st019c01	B	2019-03-15T07:46:15z	  +7.000	 -6.000		   9.8	11									0.0063	0.0083	0.0039	0.0051	0.0055			0.0023	0.0219	0.0052			0.1019		0.0101	0.0124	0.0225	0.0167			0.0788	0.0826	0.1614	0.0018							
PIRATA Fr29	st019c01	B	2019-03-15T07:46:15z	  +7.000	 -6.000		  20.1	10	34.8068	4.499	196.61	 0.00	  0.030	0.030	  0.03	 1.07	0.0067	0.0082	0.0056	0.0056	0.0053			0.0024	0.0239	0.0055			0.0895		0.0075	0.0080	0.0155	0.0180			0.0695	0.1002	0.1697								
PIRATA Fr29	st019c01	B	2019-03-15T07:46:15z	  +7.000	 -6.000		  40.2	 9																																							
PIRATA Fr29	st019c01	B	2019-03-15T07:46:15z	  +7.000	 -6.000		  40.1	 8	35.8462	4.994	217.64						0.0829	0.0689	0.0259	0.0964	0.0303	0.0043	0.0028	0.0048	0.2056	0.0167	0.0036		0.1431		0.0210	0.0924	0.1134	0.0000			0.1389	0.4489	0.5878	0.0344							
PIRATA Fr29	st019c01	B	2019-03-15T07:46:15z	  +7.000	 -6.000		  60.3	 7	35.8293	3.040	132.41	 0.04	 13.400	13.400	  0.91	 4.14																															
PIRATA Fr29	st019c01	B	2019-03-15T07:46:15z	  +7.000	 -6.000		  60.3	 6	35.8289	3.029	131.93	 0.04	 13.700	13.600	  0.93	 4.14	0.0498	0.0300	0.0074	0.0540	0.0268	0.0062	0.0068	0.0013	0.0667	0.0061	0.0023		0.0490		0.0957	0.0893	0.1850	0.0303			0.1039	0.2219	0.3258	0.0040							
PIRATA Fr29	st019c01	B	2019-03-15T07:46:15z	  +7.000	 -6.000		  80.1	 5	35.6958	2.485	108.21	 0.03	 17.900	17.900	  1.12	 5.39	0.0235	0.0150	0.0051	0.0321	0.0156	0.0031	0.0023	0.0011	0.0303	0.0034	0.0022		0.0152		0.0583	0.0277	0.0861	0.0173			0.0442	0.1002	0.1444	0.0012							
PIRATA Fr29	st019c01	B	2019-03-15T07:46:15z	  +7.000	 -6.000		 100.9	 4	35.7482	2.583	112.46	 0.02	 18.100	18.100	  1.14	 5.75	0.0060	0.0040		0.0105	0.0049				0.0068	0.0008			0.0035		0.0113	0.0064	0.0177	0.0033			0.0070	0.0243	0.0313								
PIRATA Fr29	st019c01	B	2019-03-15T07:46:15z	  +7.000	 -6.000		 302.3	 3	35.1439	0.853	 37.12	 0.01	 32.300	32.300	  1.88	12.70																															
PIRATA Fr29	st019c01	B	2019-03-15T07:46:15z	  +7.000	 -6.000			 2																																							
PIRATA Fr29	st019c01	B	2019-03-15T07:46:15z	  +7.000	 -6.000		 502.9	 1	34.7167	1.352	 58.83	 0.01	 38.100	38.100	  2.25	20.00																															
PIRATA Fr29	st020c01	B	2019-03-15T11:42:53z	  +7.501	 -5.999		   2.4	15	34.7519	4.528	197.92																																				
PIRATA Fr29	st020c01	B	2019-03-15T11:42:53z	  +7.501	 -5.999			14																																							
PIRATA Fr29	st020c01	B	2019-03-15T11:42:53z	  +7.501	 -5.999		  20.5	13	34.8897	4.648	203.10																																				
PIRATA Fr29	st020c01	B	2019-03-15T11:42:53z	  +7.501	 -5.999			12																																							
PIRATA Fr29	st020c01	B	2019-03-15T11:42:53z	  +7.501	 -5.999		  39.9	11	35.8716	5.024	218.96																																				
PIRATA Fr29	st020c01	B	2019-03-15T11:42:53z	  +7.501	 -5.999			10																																							
PIRATA Fr29	st020c01	B	2019-03-15T11:42:53z	  +7.501	 -5.999			 9																																							
PIRATA Fr29	st020c01	B	2019-03-15T11:42:53z	  +7.501	 -5.999			 8																																							
PIRATA Fr29	st020c01	B	2019-03-15T11:42:53z	  +7.501	 -5.999		  60.6	 7	35.8523	3.111	135.47																																				
PIRATA Fr29	st020c01	B	2019-03-15T11:42:53z	  +7.501	 -5.999		  80.1	 6	35.8264	2.936	127.83																																				
PIRATA Fr29	st020c01	B	2019-03-15T11:42:53z	  +7.501	 -5.999		  99.9	 5	35.7585	2.539	110.52																																				
PIRATA Fr29	st020c01	B	2019-03-15T11:42:53z	  +7.501	 -5.999		 301.8	 4	35.1827	1.028	 44.76																																				
PIRATA Fr29	st020c01	B	2019-03-15T11:42:53z	  +7.501	 -5.999			 3																																							
PIRATA Fr29	st020c01	B	2019-03-15T11:42:53z	  +7.501	 -5.999		 504.5	 2	34.6976	1.258	 54.74																																				
PIRATA Fr29	st020c01	B	2019-03-15T11:42:53z	  +7.501	 -5.999		 504.7	 1	34.6975	1.260	 54.82																																				
PIRATA Fr29	st021c01	B	2019-03-15T17:05:00z	  +8.002	 -6.000		   3.8	16	34.8757	4.478	195.68	 0.01	  0.040	0.030	  0.01	 1.14	0.0035	0.0094	0.0131	0.0045	0.0069				0.0216	0.0076			0.1048		0.0048	0.0054	0.0102	0.0161			0.0618	0.0911	0.1529								
PIRATA Fr29	st021c01	B	2019-03-15T17:05:00z	  +8.002	 -6.000		  10.1	15									0.0033	0.0093	0.0114	0.0051	0.0074				0.0228	0.0071			0.1168		0.0063	0.0064	0.0127	0.0173			0.0695	0.0899	0.1594	0.0016							
PIRATA Fr29	st021c01	B	2019-03-15T17:05:00z	  +8.002	 -6.000		  20.4	14	35.0932	4.737	206.90	 0.01	  0.030	0.020	  0.01	 1.16	0.0069	0.0172	0.0234	0.0091	0.0098				0.0409	0.0108			0.1253		0.0097	0.0146	0.0243	0.0261			0.1006	0.1819	0.2825	0.0026							
PIRATA Fr29	st021c01	B	2019-03-15T17:05:00z	  +8.002	 -6.000		  40.1	13																																							
PIRATA Fr29	st021c01	B	2019-03-15T17:05:00z	  +8.002	 -6.000		  40.4	12	35.8768	3.956	172.44	 0.10	  2.400	2.310	  0.43	 2.35	0.0859	0.0789	0.0332	0.1001	0.0426	0.0101	0.0060	0.0069	0.2162	0.0153	0.0047		0.1438		0.0524	0.1553	0.2077	0.0452			0.1585	0.4902	0.6487	0.0046							
PIRATA Fr29	st021c01	B	2019-03-15T17:05:00z	  +8.002	 -6.000		  60.7	11	35.8772	3.005	130.88	 0.07	 13.500	13.400	  1.09	 4.00	0.0725	0.0489	0.0157	0.0718	0.0578	0.0083	0.0180	0.0025	0.1144	0.0097	0.0047		0.0562		0.1587	0.1233	0.2820	0.0413			0.1371	0.3747	0.5118	0.0057							
PIRATA Fr29	st021c01	B	2019-03-15T17:05:00z	  +8.002	 -6.000		  60.8	10	35.8781	3.001	130.71	 0.07	 13.500	13.400	  1.13	 3.96																															
PIRATA Fr29	st021c01	B	2019-03-15T17:05:00z	  +8.002	 -6.000		  80.4	 9	35.8235	2.621	114.14	 0.06	 16.500	16.500	  1.35	 5.15	0.0292	0.0190	0.0106	0.0255	0.0269	0.0026	0.0055		0.0391	0.0041	0.0019		0.0135		0.0824	0.0339	0.1163	0.0161			0.0432	0.1446	0.1878	0.0029							
PIRATA Fr29	st021c01	B	2019-03-15T17:05:00z	  +8.002	 -6.000		 100.3	 8	35.7662	2.603	113.34	 0.04	 17.300	17.200	  1.40	 5.62	0.0140	0.0088	0.0011	0.0118	0.0120		0.0016		0.0196	0.0014	0.0011		0.0047		0.0371	0.0101	0.0472	0.0072			0.0158	0.0461	0.0619								
PIRATA Fr29	st021c01	B	2019-03-15T17:05:00z	  +8.002	 -6.000		 302.2	 7	35.1801	0.917	 39.93	 0.02	 31.500	31.500	  2.38	12.40																															
PIRATA Fr29	st021c01	B	2019-03-15T17:05:00z	  +8.002	 -6.000			 6																																							
PIRATA Fr29	st021c01	B	2019-03-15T17:05:00z	  +8.002	 -6.000		 503.3	 5	34.6815	1.368	 59.53	 0.01	 39.100	39.100	  3.02	21.30																															
PIRATA Fr29	st021c01	B	2019-03-15T17:05:00z	  +8.002	 -6.000		 806.2	 4	34.5159	2.753	119.74	 0.01	 37.500	37.500	  3.08	31.60																															
PIRATA Fr29	st021c01	B	2019-03-15T17:05:00z	  +8.002	 -6.000		1007.7	 3	34.5994	3.282	142.76	 0.01	 34.700	34.700	  2.92	33.90																															
PIRATA Fr29	st021c01	B	2019-03-15T17:05:00z	  +8.002	 -6.000		1514.7	 2	34.9173	4.839	210.39	 0.01	 24.300	24.300	  2.06	23.80																															
PIRATA Fr29	st021c01	B	2019-03-15T17:05:00z	  +8.002	 -6.000		2022.7	 1	34.9455	5.380	233.86	 0.01	 21.900	21.900	  1.85	27.20																															
PIRATA Fr29	st022c01	B	2019-03-16T01:04:45z	  +8.499	 -5.998		   2.5	11	34.3287	4.430	193.70																																				
PIRATA Fr29	st022c01	B	2019-03-16T01:04:45z	  +8.499	 -5.998		  22.0	10	35.7492	5.142	224.37																																				
PIRATA Fr29	st022c01	B	2019-03-16T01:04:45z	  +8.499	 -5.998		  22.0	 9	35.7790	5.149	224.65																																				
PIRATA Fr29	st022c01	B	2019-03-16T01:04:45z	  +8.499	 -5.998			 8																																							
PIRATA Fr29	st022c01	B	2019-03-16T01:04:45z	  +8.499	 -5.998		  52.0	 7	35.8520	4.240	184.71																																				
PIRATA Fr29	st022c01	B	2019-03-16T01:04:45z	  +8.499	 -5.998		  61.0	 6	35.8215	2.738	119.18																																				
PIRATA Fr29	st022c01	B	2019-03-16T01:04:45z	  +8.499	 -5.998		  83.0	 5	35.8186	2.535	110.37																																				
PIRATA Fr29	st022c01	B	2019-03-16T01:04:45z	  +8.499	 -5.998		 103.0	 4	35.7770	2.179	 94.84																																				
PIRATA Fr29	st022c01	B	2019-03-16T01:04:45z	  +8.499	 -5.998		 303.0	 3	35.1870	0.926	 40.28																																				
PIRATA Fr29	st022c01	B	2019-03-16T01:04:45z	  +8.499	 -5.998			 2																																							
PIRATA Fr29	st022c01	B	2019-03-16T01:04:45z	  +8.499	 -5.998		 503.9	 1	34.6919	1.394	 60.65																																				
PIRATA Fr29	st023c01	B	2019-03-16T05:24:00z	  +9.001	 -6.003		   3.8	12	32.7749	4.450	194.78	 0.01	  0.010	0.000	  0.04	 2.45	0.0083	0.0146	0.0114	0.0083	0.0343			0.0031	0.0241	0.0117			0.0896		0.0061	0.0121	0.0182		0.0234		0.0656	0.1698	0.2354	0.0035							
PIRATA Fr29	st023c01	B	2019-03-16T05:24:00z	  +9.001	 -6.003		  10.2	11	34.1568	4.441	194.21	 0.01	  0.020	0.010	  0.05	 1.69																															
PIRATA Fr29	st023c01	B	2019-03-16T05:24:00z	  +9.001	 -6.003		  10.4	10	34.1972	4.443	194.28	 0.01	  0.010	0.000	  0.02	 1.63	0.0068	0.0107	0.0090	0.0066	0.0246			0.0025	0.0286	0.0085			0.0863		0.0074	0.0105	0.0178	0.0259			0.0701	0.1548	0.2249	0.0035							
PIRATA Fr29	st023c01	B	2019-03-16T05:24:00z	  +9.001	 -6.003		  20.5	 9	34.9552	4.650	203.17	 0.01	  0.030	0.020	  0.05	 1.32	0.0120	0.0166	0.0150	0.0101	0.0216			0.0024	0.0397	0.0088			0.0919		0.0141	0.0163	0.0304	0.0261			0.1194	0.1721	0.2915	0.0009							
PIRATA Fr29	st023c01	B	2019-03-16T05:24:00z	  +9.001	 -6.003			 8																																							
PIRATA Fr29	st023c01	B	2019-03-16T05:24:00z	  +9.001	 -6.003		  40.0	 7	35.8342	4.166	181.49	 0.10	  3.440	3.340	  0.61	 2.87	0.0836	0.0629	0.0451	0.0607	0.0705	0.0202	0.0189	0.0057	0.1535	0.0180	0.0064		0.0700		0.0874	0.1932	0.2807	0.0431			0.1243	0.5514	0.6757	0.0088							
PIRATA Fr29	st023c01	B	2019-03-16T05:24:00z	  +9.001	 -6.003		  60.7	 6	35.8766	2.646	115.23	 0.05	 15.300	15.300	  1.28	 4.04	0.0396	0.0242	0.0085	0.0284	0.0561	0.0080	0.0120	0.0024	0.0450	0.0065	0.0027		0.0210		0.0521	0.0939	0.1461	0.0217			0.0507	0.2395	0.2902	0.0042							
PIRATA Fr29	st023c01	B	2019-03-16T05:24:00z	  +9.001	 -6.003		  80.7	 5	35.8451	2.401	104.54	 0.06	 16.700	16.600	  1.36	 5.17	0.0264	0.0138	0.0040	0.0204	0.0311	0.0031	0.0057	0.0013	0.0344	0.0043	0.0013		0.0116		0.0994	0.0213	0.1206	0.0181			0.0457	0.1022	0.1479	0.0030							
PIRATA Fr29	st023c01	B	2019-03-16T05:24:00z	  +9.001	 -6.003		 101.1	 4	35.7871	2.644	115.10	 0.03	 16.700	16.700	  1.46	 5.59	0.0158	0.0074	0.0018	0.0143	0.0142			0.0026	0.0202				0.0064		0.0403	0.0158	0.0561	0.0094			0.0174	0.0524	0.0698	0.0021							
PIRATA Fr29	st023c01	B	2019-03-16T05:24:00z	  +9.001	 -6.003		 302.4	 3	35.1645	0.956	 41.61	 0.01	 31.400	31.400	  2.68	12.60																															
PIRATA Fr29	st023c01	B	2019-03-16T05:24:00z	  +9.001	 -6.003			 2																																							
PIRATA Fr29	st023c01	B	2019-03-16T05:24:00z	  +9.001	 -6.003		 503.8	 1	34.7056	1.402	 60.99	 0.01	 38.300	38.200	  3.03	20.50																															
PIRATA Fr29	st024c01	B	2019-03-17T17:11:54z	  +5.001	 -6.749		   2.9	14	35.7854	4.457	194.66																																				
PIRATA Fr29	st024c01	B	2019-03-17T17:11:54z	  +5.001	 -6.749		  25.1	13	35.8982	5.047	220.14																																				
PIRATA Fr29	st024c01	B	2019-03-17T17:11:54z	  +5.001	 -6.749		  50.6	12	35.7928	2.769	120.62																																				
PIRATA Fr29	st024c01	B	2019-03-17T17:11:54z	  +5.001	 -6.749		  99.9	11	35.6086	1.961	 85.42																																				
PIRATA Fr29	st024c01	B	2019-03-17T17:11:54z	  +5.001	 -6.749		 302.0	10	35.0704	1.968	 85.69																																				
PIRATA Fr29	st024c01	B	2019-03-17T17:11:54z	  +5.001	 -6.749		 504.3	 9	34.6741	1.426	 62.07																																				
PIRATA Fr29	st024c01	B	2019-03-17T17:11:54z	  +5.001	 -6.749		 705.3	 8	34.5296	2.297	 99.98																																				
PIRATA Fr29	st024c01	B	2019-03-17T17:11:54z	  +5.001	 -6.749		1008.4	 7	34.6146	3.402	148.04																																				
PIRATA Fr29	st024c01	B	2019-03-17T17:11:54z	  +5.001	 -6.749		1515.0	 6	34.9175	4.875	212.07																																				
PIRATA Fr29	st024c01	B	2019-03-17T17:11:54z	  +5.001	 -6.749		2021.1	 5	34.9440	5.349	232.67																																				
PIRATA Fr29	st024c01	B	2019-03-17T17:11:54z	  +5.001	 -6.749		2529.2	 4	34.9235	5.383	234.13																																				
PIRATA Fr29	st024c01	B	2019-03-17T17:11:54z	  +5.001	 -6.749		3039.0	 3	34.9061	5.369	233.50																																				
PIRATA Fr29	st024c01	B	2019-03-17T17:11:54z	  +5.001	 -6.749		4061.0	 2	34.8856	5.048	219.56																																				
PIRATA Fr29	st024c01	B	2019-03-17T17:11:54z	  +5.001	 -6.749		4061.0	 1	34.8846	5.046	219.35																																				
PIRATA Fr29	st025c01	B	2019-03-21T20:08:46z	  -9.968	 -9.918		   3.6	16	36.7440	4.512	196.80	 0.02	  0.030	0.010	  0.15	 1.06	0.0024	0.0037	0.0029	0.0041	0.0034				0.0130	0.0053			0.0548		0.0032	0.0063	0.0095	0.0047			0.0184	0.0332	0.0516								
PIRATA Fr29	st025c01	B	2019-03-21T20:08:46z	  -9.968	 -9.918			15																																							
PIRATA Fr29	st025c01	B	2019-03-21T20:08:46z	  -9.968	 -9.918		  20.4	14	36.7433	4.510	196.69	 0.02	  0.020	0.000	  0.14	 1.03	0.0021	0.0035		0.0039	0.0033			0.0012	0.0121	0.0050			0.0637		0.0035	0.0063	0.0099	0.0057			0.0213	0.0302	0.0515								
PIRATA Fr29	st025c01	B	2019-03-21T20:08:46z	  -9.968	 -9.918			13																																							
PIRATA Fr29	st025c01	B	2019-03-21T20:08:46z	  -9.968	 -9.918		  40.2	12	36.7456	4.514	196.88	 0.01	  0.010	0.000	  0.15	 1.03	0.0023	0.0036	0.0013	0.0037	0.0032			0.0013	0.0120	0.0048			0.0556		0.0032	0.0062	0.0094	0.0057			0.0190	0.0300	0.0490								
PIRATA Fr29	st025c01	B	2019-03-21T20:08:46z	  -9.968	 -9.918		  60.8	11	36.7431	5.127	223.37	 0.01	  0.010	0.000	  0.20	 1.10	0.0075	0.0120	0.0050	0.0150	0.0053			0.0016	0.0436	0.0066			0.0825		0.0078	0.0126	0.0204	0.0114			0.0559	0.0881	0.1440								
PIRATA Fr29	st025c01	B	2019-03-21T20:08:46z	  -9.968	 -9.918		  79.2	10	36.3231	3.994	173.94	 0.23	  6.570	6.330	  0.72	 2.43	0.0508	0.0333	0.0066	0.0698	0.0140	0.0119	0.0020	0.0052	0.1092	0.0074	0.0008		0.0742		0.0489	0.1186	0.1674	0.0283			0.1164	0.2276	0.3440	0.0080							
PIRATA Fr29	st025c01	B	2019-03-21T20:08:46z	  -9.968	 -9.918		 100.3	 9	36.0040	3.237	140.95	 0.26	 13.100	12.800	  1.13	 3.83	0.0533	0.0343	0.0032	0.0768	0.0158	0.0070	0.0022	0.0032	0.0856	0.0060	0.0007		0.0531		0.1111	0.0559	0.1669	0.0306			0.1037	0.1976	0.3013	0.0050							
PIRATA Fr29	st025c01	B	2019-03-21T20:08:46z	  -9.968	 -9.918		 302.6	 8	34.9486	1.664	 72.42	 0.02	 31.500	31.500	  2.41	13.40																															
PIRATA Fr29	st025c01	B	2019-03-21T20:08:46z	  -9.968	 -9.918			 7																																							
PIRATA Fr29	st025c01	B	2019-03-21T20:08:46z	  -9.968	 -9.918		 505.0	 6	34.6752	1.875	 81.57	 0.01	 36.200	36.200	  2.83	19.50																															
PIRATA Fr29	st025c01	B	2019-03-21T20:08:46z	  -9.968	 -9.918		 807.3	 5	34.5014	2.892	125.81	 0.01	 36.900	36.900	  3.07	30.90																															
PIRATA Fr29	st025c01	B	2019-03-21T20:08:46z	  -9.968	 -9.918		1009.0	 4	34.5722	3.514	152.82	 0.01	 34.100	34.100	  2.87	34.40																															
PIRATA Fr29	st025c01	B	2019-03-21T20:08:46z	  -9.968	 -9.918		1515.3	 3	34.9074	4.942	214.87	 0.01	 23.900	23.800	  2.03	23.60																															
PIRATA Fr29	st025c01	B	2019-03-21T20:08:46z	  -9.968	 -9.918		2020.2	 2	34.9334	5.387	234.19	 0.01	 22.000	22.000	  1.88	28.10																															
PIRATA Fr29	st025c01	B	2019-03-21T20:08:46z	  -9.968	 -9.918		2020.4	 1	34.9310	5.397	234.60	 0.01	 22.200	22.200	  1.86	28.20																															
PIRATA Fr29	st026c01	B	2019-03-22T04:46:51z	 -10.000	 -9.500		   3.5	11	36.5657	4.498	196.19																																				
PIRATA Fr29	st026c01	B	2019-03-22T04:46:51z	 -10.000	 -9.500		  20.2	10	36.5660	4.496	196.12																																				
PIRATA Fr29	st026c01	B	2019-03-22T04:46:51z	 -10.000	 -9.500			 9																																							
PIRATA Fr29	st026c01	B	2019-03-22T04:46:51z	 -10.000	 -9.500		  40.7	 8	36.7700	4.898	213.52																																				
PIRATA Fr29	st026c01	B	2019-03-22T04:46:51z	 -10.000	 -9.500		  60.1	 7	36.8089	5.086	221.61																																				
PIRATA Fr29	st026c01	B	2019-03-22T04:46:51z	 -10.000	 -9.500		  80.5	 6	36.3297	4.031	175.57																																				
PIRATA Fr29	st026c01	B	2019-03-22T04:46:51z	 -10.000	 -9.500		 101.3	 5	35.8547	2.865	124.77																																				
PIRATA Fr29	st026c01	B	2019-03-22T04:46:51z	 -10.000	 -9.500			 4																																							
PIRATA Fr29	st026c01	B	2019-03-22T04:46:51z	 -10.000	 -9.500		 302.0	 3	34.9102	1.571	 68.37																																				
PIRATA Fr29	st026c01	B	2019-03-22T04:46:51z	 -10.000	 -9.500		 300.8	 2	34.9117	1.586	 69.02																																				
PIRATA Fr29	st026c01	B	2019-03-22T04:46:51z	 -10.000	 -9.500		 505.3	 1	34.6945	1.820	 79.20																																				
PIRATA Fr29	st027c01	B	2019-03-22T08:36:58z	 -10.005	 -9.001		   3.8	11	36.5446	4.505	196.55	 0.01	  0.040	0.030	  0.17	 1.09	0.0075	0.0073	0.0011	0.0042	0.0034			0.0018	0.0184	0.0053			0.0607		0.0052	0.0059	0.0111	0.0096			0.0482	0.0492	0.0974								
PIRATA Fr29	st027c01	B	2019-03-22T08:36:58z	 -10.005	 -9.001		  19.7	10	36.5427	4.505	196.54	 0.01	  0.040	0.030	  0.16	 1.05																															
PIRATA Fr29	st027c01	B	2019-03-22T08:36:58z	 -10.005	 -9.001			 9																																							
PIRATA Fr29	st027c01	B	2019-03-22T08:36:58z	 -10.005	 -9.001		  40.1	 8	36.5481	4.643	202.53	 0.01	  0.030	0.020	  0.15	 1.09																															
PIRATA Fr29	st027c01	B	2019-03-22T08:36:58z	 -10.005	 -9.001		  60.2	 7	36.6431	4.875	212.50	 0.01	  0.040	0.030	  0.14	 1.05																															
PIRATA Fr29	st027c01	B	2019-03-22T08:36:58z	 -10.005	 -9.001		  80.6	 6	36.5419	4.998	217.76	 0.02	  0.180	0.160	  0.22	 1.54																															
PIRATA Fr29	st027c01	B	2019-03-22T08:36:58z	 -10.005	 -9.001		 100.3	 5	36.2552	3.916	170.58	 0.22	  6.280	6.060	  0.65	 2.65																															
PIRATA Fr29	st027c01	B	2019-03-22T08:36:58z	 -10.005	 -9.001		  99.7	 4	36.2473	3.892	169.49	 0.23	  6.510	6.270	  0.71	 2.68																															
PIRATA Fr29	st027c01	B	2019-03-22T08:36:58z	 -10.005	 -9.001			 3																																							
PIRATA Fr29	st027c01	B	2019-03-22T08:36:58z	 -10.005	 -9.001		 301.9	 2	34.8837	1.766	 76.85	 0.01	 32.300	32.300	  2.42	14.40																															
PIRATA Fr29	st027c01	B	2019-03-22T08:36:58z	 -10.005	 -9.001		 504.1	 1	34.6769	1.871	 81.38	 0.01	 36.300	36.300	  2.81	19.50																															
PIRATA Fr29	st028c01	B	2019-03-22T12:49:13z	 -10.001	 -8.500		   2.3	11	36.5164	4.501	196.40																																				
PIRATA Fr29	st028c01	B	2019-03-22T12:49:13z	 -10.001	 -8.500		  20.0	10	36.5141	4.502	196.43																																				
PIRATA Fr29	st028c01	B	2019-03-22T12:49:13z	 -10.001	 -8.500			 9																																							
PIRATA Fr29	st028c01	B	2019-03-22T12:49:13z	 -10.001	 -8.500		  43.0	 8	36.5167	4.510	196.78																																				
PIRATA Fr29	st028c01	B	2019-03-22T12:49:13z	 -10.001	 -8.500		  60.0	 7	36.6697	5.059	220.51																																				
PIRATA Fr29	st028c01	B	2019-03-22T12:49:13z	 -10.001	 -8.500		  79.0	 6	36.6531	4.895	213.26																																				
PIRATA Fr29	st028c01	B	2019-03-22T12:49:13z	 -10.001	 -8.500		  80.0	 5	36.6527	4.907	213.76																																				
PIRATA Fr29	st028c01	B	2019-03-22T12:49:13z	 -10.001	 -8.500		 100.0	 4	36.2473	3.766	163.99																																				
PIRATA Fr29	st028c01	B	2019-03-22T12:49:13z	 -10.001	 -8.500			 3																																							
PIRATA Fr29	st028c01	B	2019-03-22T12:49:13z	 -10.001	 -8.500		 301.0	 2	34.8567	1.846	 80.30																																				
PIRATA Fr29	st028c01	B	2019-03-22T12:49:13z	 -10.001	 -8.500		 503.0	 1	34.6613	1.936	 84.20																																				
PIRATA Fr29	st029c01	B	2019-03-22T16:40:09z	 -10.001	 -7.999		   3.5	11	36.4862	4.502	196.46	 0.00	  0.020	0.020	  0.14	 1.24	0.0023	0.0033	0.0009	0.0034	0.0026			0.0017	0.0174	0.0065		0.0018	0.0603					0.0078			0.0415	0.0380	0.0795								
PIRATA Fr29	st029c01	B	2019-03-22T16:40:09z	 -10.001	 -7.999		  20.5	10	36.4841	4.515	197.01	 0.00	  0.010	0.010	  0.13	 1.26	0.0018	0.0032	0.0014	0.0036	0.0030			0.0018	0.0159	0.0049		0.0010	0.0641		0.0030	0.0043	0.0073	0.0085			0.0392	0.0367	0.0759								
PIRATA Fr29	st029c01	B	2019-03-22T16:40:09z	 -10.001	 -7.999			 9																																							
